AU1,AU4,AU6,AU12,AU15,AU17,audio,speaker,start,end,duracion
,,,,,,huila,SPEAKER_06,26439.57,26440.41,0.84
,,,,,,huila,SPEAKER_06,26442.64,26443.68,1.05
,,,,,,huila,SPEAKER_06,26445.0,26445.88,0.88
,,,,,,huila,SPEAKER_06,26448.73,26450.35,1.62
,,,,,,huila,SPEAKER_06,26451.78,26452.24,0.46
,,,,,,huila,SPEAKER_06,26452.63,26454.18,1.55
,,,,,,huila,SPEAKER_06,26456.63,26457.57,0.94
,,,,,,huila,SPEAKER_06,26459.07,26461.67,2.6
,,,,,,huila,SPEAKER_06,26461.98,26462.96,0.98
,,,,,,huila,SPEAKER_06,26463.12,26463.99,0.86
,,,,,,huila,SPEAKER_06,26466.23,26467.24,1.01
,,,,,,huila,SPEAKER_06,26468.44,26469.15,0.71
,,,,,,huila,SPEAKER_06,26469.54,26471.01,1.47
,,,,,,huila,SPEAKER_06,26471.43,26473.03,1.6
,,,,,,huila,SPEAKER_06,26474.33,26475.33,1.0
,,,,,,huila,SPEAKER_06,26477.23,26480.32,3.09
,,,,,,huila,SPEAKER_06,26481.42,26482.51,1.1
,,,,,,huila,SPEAKER_06,26484.56,26485.33,0.78
,,,,,,huila,SPEAKER_06,26487.58,26488.88,1.3
,,,,,,huila,SPEAKER_06,26492.34,26493.16,0.83
2.8609973994137432e-05,0.8113355361498319,0.5857308231867276,0.0077199789811857045,2.8630547726257086e-05,0.1319774713080663,huila,SPEAKER_06,27058.4,27063.97,5.57
0.0006802343177696457,0.40888774022459984,0.5802831165492535,0.004056412840630704,0.0027708989189629087,0.04952300675601388,huila,SPEAKER_06,27064.54,27066.2,1.65
6.567575896042399e-05,0.7843809580802917,0.5764612221717834,0.00180867134280561,3.612974357338316e-05,0.07389939955319277,huila,SPEAKER_06,27066.97,27068.58,1.6
0.00023044314245150113,0.7262006923556328,0.49421928947170574,0.0013256493155798428,9.199352376162059e-06,0.23088805638932777,huila,SPEAKER_06,27069.44,27072.63,3.19
0.00041456643651015056,0.6919966723237719,0.48146550570215496,0.0019888370560303364,7.382261534706811e-05,0.15593611891797213,huila,SPEAKER_06,27073.37,27075.24,1.87
0.00036942188377170603,0.714296213218144,0.50564082747414,0.0008949025317893497,1.1894414562957103e-05,0.25167042460469974,huila,SPEAKER_06,27076.36,27078.45,2.09
0.0009578048138791928,0.6789771318435669,0.5514686144888401,0.0010304192576313653,2.5244988011152714e-06,0.09220928099966841,huila,SPEAKER_06,27079.56,27080.64,1.08
0.0012002479440222185,0.575215549380691,0.547306497891744,0.0003879854645034626,8.030489373067195e-06,0.13837151036218362,huila,SPEAKER_06,27081.44,27083.24,1.81
0.0006148658401137006,0.7291636792096224,0.666401279243556,0.0008051890255790732,8.377729233576371e-07,0.14030427209482613,huila,SPEAKER_06,27085.15,27085.87,0.73
0.0001026693818911393,0.5711262844064656,0.6599816907854641,0.007649788692908581,3.295662433883455e-06,0.13696415810024037,huila,SPEAKER_06,27087.14,27088.27,1.13
0.08863855712115765,0.051792675544592465,0.3907762278210033,0.000647840094560789,2.104847934573813e-05,0.1614488666792485,huila,SPEAKER_06,27089.42,27091.59,2.18
0.056328953127376735,0.10376787927400853,0.4693851258073534,0.0011244763507290503,0.00012125465727454352,0.13274376858108944,huila,SPEAKER_06,27093.47,27095.31,1.84
0.025353510643502598,0.15625537696637606,0.45421830447096573,0.0009090422118836278,3.466010275587905e-05,0.29168486627014845,huila,SPEAKER_06,27096.07,27096.71,0.64
0.005271073500625789,0.04258192628622055,0.7143695443868637,0.026038677705219015,0.00015825446289454703,0.027407413674518467,huila,SPEAKER_06,27098.56,27099.22,0.66
0.031463619770455316,0.08143284398381813,0.6701760372290244,0.03554432973144755,0.0009229644835674942,0.1474995882375739,huila,SPEAKER_06,27100.64,27103.24,2.6
0.10472319684922696,0.028066902495920656,0.39690602660179136,0.00034700614807661625,1.45725340860281e-05,0.14387903814204037,huila,SPEAKER_06,27104.5,27106.14,1.64
0.00296992241814935,0.21352300412305023,0.6410860937574635,0.025289682716981548,0.00023845075480968936,0.21816079435951036,huila,SPEAKER_06,27108.35,27109.85,1.5
0.13431357115041465,0.023345889458141755,0.4443600559607148,0.000575114156276868,1.5704937052357648e-05,0.12212394387461245,huila,SPEAKER_06,27111.03,27112.11,1.08
0.1365465006750563,0.018790339686624382,0.4644429942835932,0.0003436925693993386,1.9766190986126237e-05,0.20039608078482357,huila,SPEAKER_06,27113.31,27114.07,0.76
0.1292838454246521,0.02070493342958995,0.3525252515399778,0.0009061687039345113,4.115903222579643e-05,0.12365049449097668,huila,SPEAKER_06,27114.76,27116.01,1.25
0.0888634660085173,0.07988579286948631,0.3481560490633312,0.0009053402448587708,5.044433760902298e-06,0.220003431957019,huila,SPEAKER_06,27117.68,27118.31,0.62
0.11149459081934765,0.03859802766237408,0.39035104075446725,0.0008085944143090273,1.5305197125170533e-05,0.15096106862984016,huila,SPEAKER_06,27120.01,27121.09,1.08
0.07212028719691767,0.05215967940683994,0.4358031095729934,0.0002842682111653024,6.807830585980273e-06,0.12906144687440246,huila,SPEAKER_06,27121.36,27122.56,1.2
0.06817899458110332,0.050481779414608526,0.4917777622187579,0.0001803593322283295,1.4668941998007978e-05,0.06041842083343201,huila,SPEAKER_06,27123.93,27124.82,0.89
0.08502496671504699,0.05125473457603501,0.4120007615823012,0.0013575882856877376,3.5989291833315154e-05,0.19911669125744644,huila,SPEAKER_06,27125.06,27126.75,1.69
0.05329397829763334,0.06938939379399707,0.4775069910904457,0.00032174018023679624,1.5733911627178494e-05,0.2199042907962174,huila,SPEAKER_06,27127.42,27128.38,0.96
0.04355368593242019,0.08963075466454029,0.41071121096611024,0.0009813262011448387,3.18588909451023e-05,0.19515679504256694,huila,SPEAKER_06,27128.58,27129.92,1.33
0.0575151235208891,0.06638796476735956,0.6270990031106132,0.04797620091903809,0.00012093989973850836,0.2392516793417079,huila,SPEAKER_06,27131.67,27133.04,1.37
0.014714115083084576,0.0279226116836071,0.7259890969310488,0.007889071300009423,8.927523022553682e-06,0.15562096327942396,huila,SPEAKER_06,27133.44,27135.3,1.86
0.018848231626730976,0.01852973240117232,0.7971241401903557,0.014104809947170768,0.00013513202245094087,0.0838353699214305,huila,SPEAKER_06,27136.75,27137.87,1.11
0.04130681163559739,0.02807872106607717,0.650043650315358,0.0022758975900125313,1.753366168836342e-05,0.09999879996310203,huila,SPEAKER_06,27138.32,27140.03,1.7
0.22948732413351536,0.009125006859124239,0.3826811398778643,0.0009553446307758609,0.00023408482557231634,0.1450084564608655,huila,SPEAKER_06,27141.06,27142.93,1.87
0.1681785113785578,0.015908558235463242,0.3758913835753565,0.000567506664518315,2.8376534270636434e-05,0.18129696383181473,huila,SPEAKER_06,27144.7,27147.69,2.99
0.1561461172199675,0.010877011526775147,0.35879057379705565,0.0003042508823714992,3.39140232641049e-05,0.17063749255612493,huila,SPEAKER_06,27148.46,27150.34,1.87
0.1519796797739608,0.015629418859524385,0.3699657768011093,0.00030708108757997773,1.857740259124187e-05,0.14352035114175773,huila,SPEAKER_06,27151.62,27153.49,1.87
