AU1,AU4,AU6,AU12,AU15,AU17,audio,speaker,start,end,duracion
,,,,,,dabeiba,SPEAKER_03,6511.45,6512.41,0.96
,,,,,,dabeiba,SPEAKER_03,6513.81,6514.62,0.81
,,,,,,dabeiba,SPEAKER_03,6515.05,6516.41,1.37
,,,,,,dabeiba,SPEAKER_03,6517.0,6518.93,1.92
,,,,,,dabeiba,SPEAKER_03,6519.47,6522.96,3.49
,,,,,,dabeiba,SPEAKER_03,6525.0,6525.86,0.86
,,,,,,dabeiba,SPEAKER_03,6526.66,6531.04,4.39
,,,,,,dabeiba,SPEAKER_03,6531.36,6535.6,4.24
,,,,,,dabeiba,SPEAKER_03,6537.17,6538.3,1.13
,,,,,,dabeiba,SPEAKER_03,6538.98,6540.16,1.18
,,,,,,dabeiba,SPEAKER_03,6540.46,6541.32,0.86
,,,,,,dabeiba,SPEAKER_03,6542.45,6543.4,0.95
,,,,,,dabeiba,SPEAKER_03,6544.05,6547.82,3.76
,,,,,,dabeiba,SPEAKER_03,6548.16,6551.07,2.92
,,,,,,dabeiba,SPEAKER_03,6554.3,6555.33,1.03
,,,,,,dabeiba,SPEAKER_03,6556.86,6562.21,5.35
,,,,,,dabeiba,SPEAKER_03,6562.82,6565.44,2.62
,,,,,,dabeiba,SPEAKER_03,6566.06,6568.79,2.73
,,,,,,dabeiba,SPEAKER_03,6570.18,6571.27,1.1
,,,,,,dabeiba,SPEAKER_03,6572.86,6579.26,6.4
,,,,,,dabeiba,SPEAKER_03,6580.44,6584.64,4.2
,,,,,,dabeiba,SPEAKER_03,6586.09,6589.25,3.16
,,,,,,dabeiba,SPEAKER_03,6590.26,6598.65,8.39
,,,,,,dabeiba,SPEAKER_03,6599.25,6601.92,2.67
,,,,,,dabeiba,SPEAKER_03,6603.08,6603.81,0.73
,,,,,,dabeiba,SPEAKER_03,6605.09,6606.71,1.62
,,,,,,dabeiba,SPEAKER_03,6607.37,6609.87,2.5
,,,,,,dabeiba,SPEAKER_03,6611.18,6613.44,2.26
,,,,,,dabeiba,SPEAKER_03,6614.74,6618.12,3.38
,,,,,,dabeiba,SPEAKER_03,6619.33,6623.03,3.7
,,,,,,dabeiba,SPEAKER_03,6625.22,6626.2,0.98
,,,,,,dabeiba,SPEAKER_03,6626.83,6628.28,1.45
,,,,,,dabeiba,SPEAKER_03,6629.43,6630.34,0.91
,,,,,,dabeiba,SPEAKER_03,6637.63,6639.43,1.81
,,,,,,dabeiba,SPEAKER_03,6640.58,6642.1,1.52
,,,,,,dabeiba,SPEAKER_03,6642.77,6643.63,0.86
,,,,,,dabeiba,SPEAKER_03,6644.63,6645.69,1.06
,,,,,,dabeiba,SPEAKER_03,6648.14,6648.75,0.61
,,,,,,dabeiba,SPEAKER_03,6650.42,6651.24,0.83
,,,,,,dabeiba,SPEAKER_03,6652.12,6653.12,1.0
,,,,,,dabeiba,SPEAKER_03,6653.76,6655.28,1.52
,,,,,,dabeiba,SPEAKER_03,6659.11,6660.1,1.0
,,,,,,dabeiba,SPEAKER_03,6660.68,6662.69,2.01
,,,,,,dabeiba,SPEAKER_03,6663.97,6665.08,1.11
,,,,,,dabeiba,SPEAKER_03,6665.96,6668.74,2.78
,,,,,,dabeiba,SPEAKER_03,6669.74,6670.47,0.73
,,,,,,dabeiba,SPEAKER_03,6671.49,6673.59,2.09
,,,,,,dabeiba,SPEAKER_03,6673.84,6675.21,1.37
,,,,,,dabeiba,SPEAKER_03,6676.57,6677.62,1.05
,,,,,,dabeiba,SPEAKER_03,6678.58,6684.39,5.81
,,,,,,dabeiba,SPEAKER_03,6686.77,6687.86,1.1
,,,,,,dabeiba,SPEAKER_03,6688.42,6690.14,1.72
,,,,,,dabeiba,SPEAKER_03,6691.27,6694.88,3.61
,,,,,,dabeiba,SPEAKER_03,6695.83,6696.57,0.74
,,,,,,dabeiba,SPEAKER_03,6698.97,6700.49,1.52
