doc_id,section_id,corpus_type,y10_rep_v5
56b1fce642a634504c1dcd1f10bf85ebce9b173ef93ba83e0ca711562dbb2460,CONSIDERACIONES,A-CE,0.0
56b1fce642a634504c1dcd1f10bf85ebce9b173ef93ba83e0ca711562dbb2460,DECISIÓN,A-CE,0.0
56ccaa67b12645eda3ffcf9827e88f18449c896e5ffdc1d2eddc394eb6544ae9,CONSIDERACIONES,A-CE,0.5884615384615394
56ccaa67b12645eda3ffcf9827e88f18449c896e5ffdc1d2eddc394eb6544ae9,DECISIÓN,A-CE,0.6964285714285714
5795a1a495c73d0ae8a2dceee05623c2d51eddc7b49364c10fba845258be58ab,HECHOS,A-CSJ,0.0
5795a1a495c73d0ae8a2dceee05623c2d51eddc7b49364c10fba845258be58ab,CONSIDERACIONES,A-CSJ,0.0
5795a1a495c73d0ae8a2dceee05623c2d51eddc7b49364c10fba845258be58ab,DECISIÓN,A-CSJ,0.0
579957b654b50e4304d4c521f34b579041cecc87782a576691ae98a5f159aae1,CONSIDERACIONES,A-CSJ,0.3801652892561983
579957b654b50e4304d4c521f34b579041cecc87782a576691ae98a5f159aae1,DECISIÓN,A-CSJ,0.3472826086956521
579957b654b50e4304d4c521f34b579041cecc87782a576691ae98a5f159aae1,DECISIÓN,A-CSJ,0.3472826086956521
582a0ca996f8f4da5d02d56b1a63437f70fb458a912f82b32ab07544f2ab17dc,CONSIDERACIONES,A-CSJ,0.0
582a0ca996f8f4da5d02d56b1a63437f70fb458a912f82b32ab07544f2ab17dc,DECISIÓN,A-CSJ,0.0
58ca5969441aa9f271c612f5e3cf47d78ee367a21690ebaafa55b4d27baf6493,DECISIÓN,A-CE,0.0
5b2ca880cd1d9f46cc2fdc4c87d67d7c79441a417d5e7434dda05b500198ce94,CONSIDERACIONES,A-CSJ,0.4365671641791043
5b2ca880cd1d9f46cc2fdc4c87d67d7c79441a417d5e7434dda05b500198ce94,DECISIÓN,A-CSJ,0.0
5b69527a56abd944c9bab22a4e99ef8632d45cde19573f8dbe04bf758ea93888,HECHOS,A-CSJ,0.0
5b69527a56abd944c9bab22a4e99ef8632d45cde19573f8dbe04bf758ea93888,DECISIÓN,A-CSJ,0.0
5c15f0d320ed9c989f6bd416bb885bdae1443139d55bab358b62cd2b2673ca82,CONSIDERACIONES,A-CE,0.0
5c15f0d320ed9c989f6bd416bb885bdae1443139d55bab358b62cd2b2673ca82,DECISIÓN,A-CE,0.0
5d262916b690464e6e7a4e347e2800d310079d93ff46e9f6c40231b1662ef22a,CONSIDERACIONES,A-CE,0.42982558139534893
5d262916b690464e6e7a4e347e2800d310079d93ff46e9f6c40231b1662ef22a,CONSIDERACIONES,A-CE,0.42982558139534893
5d262916b690464e6e7a4e347e2800d310079d93ff46e9f6c40231b1662ef22a,CONSIDERACIONES,A-CE,0.42982558139534893
5d262916b690464e6e7a4e347e2800d310079d93ff46e9f6c40231b1662ef22a,DECISIÓN,A-CE,0.2191558441558441
5d262916b690464e6e7a4e347e2800d310079d93ff46e9f6c40231b1662ef22a,DECISIÓN,A-CE,0.2191558441558441
5d3a164339e079058c75050b5822528177101b1b0bc79089514d87b38cfa9f5d,HECHOS,A-CE,0.0
5d3a164339e079058c75050b5822528177101b1b0bc79089514d87b38cfa9f5d,CONSIDERACIONES,A-CE,0.6749999999999998
5d3a164339e079058c75050b5822528177101b1b0bc79089514d87b38cfa9f5d,CONSIDERACIONES,A-CE,0.6749999999999998
5d3a164339e079058c75050b5822528177101b1b0bc79089514d87b38cfa9f5d,CONSIDERACIONES,A-CE,0.6749999999999998
5d3a164339e079058c75050b5822528177101b1b0bc79089514d87b38cfa9f5d,DECISIÓN,A-CE,1.0
5d3a164339e079058c75050b5822528177101b1b0bc79089514d87b38cfa9f5d,DECISIÓN,A-CE,1.0
5d3a164339e079058c75050b5822528177101b1b0bc79089514d87b38cfa9f5d,CONSIDERACIONES,A-CE,0.6749999999999998
5d9f344ca202681a6a2638d24e03baf8c93fff56c68f6558f60441f0057dbcf9,DECISIÓN,A-CE,1.0
5ee19e3ec4b05a744d2b132cebd2fd52c687bb4e2423fb27d1b73799c081dbbc,HECHOS,A-CSJ,0.0
5ee19e3ec4b05a744d2b132cebd2fd52c687bb4e2423fb27d1b73799c081dbbc,CONSIDERACIONES,A-CSJ,0.0
5ee19e3ec4b05a744d2b132cebd2fd52c687bb4e2423fb27d1b73799c081dbbc,DECISIÓN,A-CSJ,0.0
60fe3a5fe8639d765cd9819859af8f840498cd899c4bae3e357a958af03190fd,CONSIDERACIONES,A-CSJ,0.2616279069767442
60fe3a5fe8639d765cd9819859af8f840498cd899c4bae3e357a958af03190fd,DECISIÓN,A-CSJ,0.0
6142253bdf38cd5cc397589515bdee769a0fa913e6ac6d97b57ba0ccbce41639,CONSIDERACIONES,A-CSJ,0.0
6142253bdf38cd5cc397589515bdee769a0fa913e6ac6d97b57ba0ccbce41639,DECISIÓN,A-CSJ,0.0
61c54929ab3781f501c37871f15a3c44d2a4ee48e4e5022179446e4108020dfb,HECHOS,A-CE,0.0
61c54929ab3781f501c37871f15a3c44d2a4ee48e4e5022179446e4108020dfb,CONSIDERACIONES,A-CE,0.18749999999999997
61c54929ab3781f501c37871f15a3c44d2a4ee48e4e5022179446e4108020dfb,DECISIÓN,A-CE,0.0
6394eb6138b13ab1a1d3a60fe26513444024c872d1e25503cdd02a009df2b315,DECISIÓN,A-CE,0.0
66f4e08f6b0a81499a6fb64b2f5c873f0e00d840deb6217b85310a3f60350211,CONSIDERACIONES,A-CE,0.4705882352941179
66f4e08f6b0a81499a6fb64b2f5c873f0e00d840deb6217b85310a3f60350211,DECISIÓN,A-CE,0.5687499999999998
688ad821ace128f0dcbc0bf324dde8177b1e969c0a4bcfcc8596a1d00e8e4be8,DECISIÓN,A-CE,0.0
688ad821ace128f0dcbc0bf324dde8177b1e969c0a4bcfcc8596a1d00e8e4be8,DECISIÓN,A-CE,0.0
689bbf4b90d26cecc3e5c74c6f33f3588c1ebfae08f65844ffb914d2d78ee311,DECISIÓN,A-CE,0.0
689bbf4b90d26cecc3e5c74c6f33f3588c1ebfae08f65844ffb914d2d78ee311,DECISIÓN,A-CE,0.0
6cbd498b0828a051db72b529c056be73a30c968ad29022d5e3f82d2163f1a633,CONSIDERACIONES,A-CE,0.7441244239631347
6cbd498b0828a051db72b529c056be73a30c968ad29022d5e3f82d2163f1a633,DECISIÓN,A-CE,0.0
6fee7f9e0570c157172034520a4b7726e97703d2e585293a405358c07cf0f446,CONSIDERACIONES,A-CE,0.4745154185021997
6fee7f9e0570c157172034520a4b7726e97703d2e585293a405358c07cf0f446,DECISIÓN,A-CE,0.32755102040816314
70c691d7fd400f79f3770b597ada5d44a52bdca3d84f1ada5be5dcafa503628f,HECHOS,A-CE,0.0
70c691d7fd400f79f3770b597ada5d44a52bdca3d84f1ada5be5dcafa503628f,DECISIÓN,A-CE,0.49553571428571425
719e6b74d9fabde605b90fb7d909ff2032c6f49437a97d563901fc4345670d86,HECHOS,A-CE,0.0
719e6b74d9fabde605b90fb7d909ff2032c6f49437a97d563901fc4345670d86,CONSIDERACIONES,A-CE,0.0
719e6b74d9fabde605b90fb7d909ff2032c6f49437a97d563901fc4345670d86,DECISIÓN,A-CE,0.0
724eee2e14b8e2ab80319291a84b98992d23c094cd1a9fb6de0d481aaf0890da,HECHOS,A-CSJ,0.0
724eee2e14b8e2ab80319291a84b98992d23c094cd1a9fb6de0d481aaf0890da,CONSIDERACIONES,A-CSJ,0.0
724eee2e14b8e2ab80319291a84b98992d23c094cd1a9fb6de0d481aaf0890da,DECISIÓN,A-CSJ,0.0
74e7e6f7a44ea3dfa39bf7e94ef73fa2629968ca1f4fac2c7e9e69561fff57f6,CONSIDERACIONES,A-CSJ,0.3068181818181818
7645582bce3db055d951408f2d305a3aac5d8a881e6fe9d0e88233093be2bfd2,DECISIÓN,A-CSJ,0.0
771e9779f623140ad26a9df6cb40533159c25cc222831614dcff08936d40d72b,CONSIDERACIONES,A-CE,0.42076271186440706
771e9779f623140ad26a9df6cb40533159c25cc222831614dcff08936d40d72b,DECISIÓN,A-CE,0.30999999999999983
771e9779f623140ad26a9df6cb40533159c25cc222831614dcff08936d40d72b,DECISIÓN,A-CE,0.30999999999999983
7810f1a05d333148fd1554d5f3a3a2cfaa6c0a47229c7e712a05a871b780d7aa,CONSIDERACIONES,A-CSJ,0.0
7909efeac68ce7775c28ef36a812bed695149fe0f0da6a50fc018c8b5d6a802b,CONSIDERACIONES,A-CE,0.0
7909efeac68ce7775c28ef36a812bed695149fe0f0da6a50fc018c8b5d6a802b,HECHOS,A-CE,0.48835227272727255
7909efeac68ce7775c28ef36a812bed695149fe0f0da6a50fc018c8b5d6a802b,CONSIDERACIONES,A-CE,0.0
7909efeac68ce7775c28ef36a812bed695149fe0f0da6a50fc018c8b5d6a802b,CONSIDERACIONES,A-CE,0.0
7909efeac68ce7775c28ef36a812bed695149fe0f0da6a50fc018c8b5d6a802b,DECISIÓN,A-CE,0.43627049180327926
7909efeac68ce7775c28ef36a812bed695149fe0f0da6a50fc018c8b5d6a802b,DECISIÓN,A-CE,0.43627049180327926
795b680b187d3c7a31ba09062898d5927a6e0e4814939fcd3115aec5dadf3b97,CONSIDERACIONES,A-CE,0.4066523605150219
795b680b187d3c7a31ba09062898d5927a6e0e4814939fcd3115aec5dadf3b97,DECISIÓN,A-CE,0.0
7965f19b2b4f07635ddd5ded3ae8775b1e12ba7feb8f3e765949a66fb9dc5826,CONSIDERACIONES,A-CE,0.42533422459893117
7965f19b2b4f07635ddd5ded3ae8775b1e12ba7feb8f3e765949a66fb9dc5826,DECISIÓN,A-CE,0.0
79da7d3fdfcfc3852df15150d2f0e46ccfbee04ba82d946b64ffb6aa22652e46,CONSIDERACIONES,A-CE,0.5656779661016953
79da7d3fdfcfc3852df15150d2f0e46ccfbee04ba82d946b64ffb6aa22652e46,DECISIÓN,A-CE,0.0
7b47a4d7d758fa548493871c1d04dd3b2d13cce8b986512650f8d0a99e812f91,CONSIDERACIONES,A-CE,0.0
7b47a4d7d758fa548493871c1d04dd3b2d13cce8b986512650f8d0a99e812f91,DECISIÓN,A-CE,0.38671875
7b47a4d7d758fa548493871c1d04dd3b2d13cce8b986512650f8d0a99e812f91,DECISIÓN,A-CE,0.38671875
7de7edb69d97de48dbe82627f2b37797b118d45f0294c67edb324c92c4586564,CONSIDERACIONES,A-CE,0.3499999999999999
7de7edb69d97de48dbe82627f2b37797b118d45f0294c67edb324c92c4586564,DECISIÓN,A-CE,0.0
7efa27692854007dcce78e46ee395c2727c3b984ea096396e1c28b63460729e1,HECHOS,A-CE,0.0
7efa27692854007dcce78e46ee395c2727c3b984ea096396e1c28b63460729e1,CONSIDERACIONES,A-CE,0.0
7efa27692854007dcce78e46ee395c2727c3b984ea096396e1c28b63460729e1,DECISIÓN,A-CE,0.0
7ffc5e67928f3a01276d21f9fd9b4d2e8e0d2987799f3c0cca77639bd5bc1986,DECISIÓN,A-CE,0.0
828d11620a20da7e4a849946e67589f477fe77e271ee681ae58f4b96f41d145b,CONSIDERACIONES,A-CSJ,0.18951612903225798
829402b726f228fec3233006455cc446edd9882cf2817471db4dc9d38731e1f6,CONSIDERACIONES,A-CE,0.0
829402b726f228fec3233006455cc446edd9882cf2817471db4dc9d38731e1f6,CARGOS,A-CE,0.0
829402b726f228fec3233006455cc446edd9882cf2817471db4dc9d38731e1f6,CONSIDERACIONES,A-CE,0.0
829402b726f228fec3233006455cc446edd9882cf2817471db4dc9d38731e1f6,DECISIÓN,A-CE,0.0
8383f2a4b777890b894bd9de0e2daec4066c78da440ccf6a347717cf7c5340e4,CONSIDERACIONES,A-CE,0.0
8383f2a4b777890b894bd9de0e2daec4066c78da440ccf6a347717cf7c5340e4,DECISIÓN,A-CE,0.0
849bf9553f4f6fb2f97683070a5946afa4f9ce8108b49ac0740829d014944325,DECISIÓN,A-CSJ,0.0
86612fca64bcb05a9d4eae7edd489bdb0325e7ce24066545460ba3f25b67ee84,HECHOS,A-CE,0.6481638418079105
86612fca64bcb05a9d4eae7edd489bdb0325e7ce24066545460ba3f25b67ee84,CONSIDERACIONES,A-CE,0.4368320610687029
86612fca64bcb05a9d4eae7edd489bdb0325e7ce24066545460ba3f25b67ee84,DECISIÓN,A-CE,0.0
8695e3bbff2b1626bc06e0f77fd0fe0c2be58d5a7e196e9f566f7fb02b9a9cae,CONSIDERACIONES,A-CSJ,0.0
8695e3bbff2b1626bc06e0f77fd0fe0c2be58d5a7e196e9f566f7fb02b9a9cae,DECISIÓN,A-CSJ,0.0
8698957dce8f3b0665874be392a0de86cc836708a58394f82cc58ff06e519987,DECISIÓN,A-CE,0.0
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,CONSIDERACIONES,A-CE,0.0
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,DECISIÓN,A-CE,0.36584507042253556
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,HECHOS,A-CE,0.0
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,HECHOS,A-CE,0.0
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,HECHOS,A-CE,0.0
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,HECHOS,A-CE,0.0
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,HECHOS,A-CE,0.0
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,HECHOS,A-CE,0.0
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,HECHOS,A-CE,0.0
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,HECHOS,A-CE,0.0
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,DECISIÓN,A-CE,0.36584507042253556
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,HECHOS,A-CE,0.0
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,HECHOS,A-CE,0.0
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,DECISIÓN,A-CE,0.36584507042253556
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,DECISIÓN,A-CE,0.36584507042253556
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,DECISIÓN,A-CE,0.36584507042253556
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,HECHOS,A-CE,0.0
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,HECHOS,A-CE,0.0
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,HECHOS,A-CE,0.0
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,HECHOS,A-CE,0.0
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,HECHOS,A-CE,0.0
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,HECHOS,A-CE,0.0
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,DECISIÓN,A-CE,0.36584507042253556
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,DECISIÓN,A-CE,0.36584507042253556
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,CONSIDERACIONES,A-CE,0.0
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,CONSIDERACIONES,A-CE,0.0
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,DECISIÓN,A-CE,0.36584507042253556
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,CARGOS,A-CE,0.0
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,DECISIÓN,A-CE,0.36584507042253556
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,HECHOS,A-CE,0.0
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,DECISIÓN,A-CE,0.36584507042253556
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,HECHOS,A-CE,0.0
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,HECHOS,A-CE,0.0
86c58e3302ae7ea2eead8d7cc9faf3a47401dde45f53dc99675428d51900bc5c,DECISIÓN,A-CE,0.36584507042253556
8752ccb0cdc41f4410d175d187441eeb28c268ec06a4a1d6edab09f54a1af209,CONSIDERACIONES,A-CSJ,0.0
8906a05addaf736749502cacb8b12f59bc933e440a4d76c2eb1b3bcafe596c8e,HECHOS,A-CSJ,0.0
8906a05addaf736749502cacb8b12f59bc933e440a4d76c2eb1b3bcafe596c8e,DECISIÓN,A-CSJ,0.0
8990f6200a9b0a5ada173d372c086d8b65a827580dc9f9b3191c06e89b1d8d90,HECHOS,A-CE,0.0
8990f6200a9b0a5ada173d372c086d8b65a827580dc9f9b3191c06e89b1d8d90,CONSIDERACIONES,A-CE,0.0
8990f6200a9b0a5ada173d372c086d8b65a827580dc9f9b3191c06e89b1d8d90,DECISIÓN,A-CE,0.0
89cb54f99680da083d373debac1aeb54dc3affc716a2288b666fd5a08338bf1f,CONSIDERACIONES,A-CE,0.30581896551724125
89cb54f99680da083d373debac1aeb54dc3affc716a2288b666fd5a08338bf1f,DECISIÓN,A-CE,0.0
8a736052e4150c4e698e250243995ae46f07a05414d0853fe17d183e6fca8124,CONSIDERACIONES,A-CE,0.3282692307692307
8a736052e4150c4e698e250243995ae46f07a05414d0853fe17d183e6fca8124,HECHOS,A-CE,0.0
8a736052e4150c4e698e250243995ae46f07a05414d0853fe17d183e6fca8124,CONSIDERACIONES,A-CE,0.3282692307692307
8a736052e4150c4e698e250243995ae46f07a05414d0853fe17d183e6fca8124,DECISIÓN,A-CE,0.0
8a736052e4150c4e698e250243995ae46f07a05414d0853fe17d183e6fca8124,DECISIÓN,A-CE,0.0
8ae9435d3ce088671ec30f8b3ddf3ee9c76c2472047128b8d2ffd5cb62e4558c,CONSIDERACIONES,A-CE,0.2349025974025973
8ae9435d3ce088671ec30f8b3ddf3ee9c76c2472047128b8d2ffd5cb62e4558c,CONSIDERACIONES,A-CE,0.2349025974025973
8ae9435d3ce088671ec30f8b3ddf3ee9c76c2472047128b8d2ffd5cb62e4558c,DECISIÓN,A-CE,0.0
8f8692086f524ad275c52bec2ca4c66f76e438376c6420999f3cb7053a110801,CONSIDERACIONES,A-CSJ,0.22183098591549288
8f8692086f524ad275c52bec2ca4c66f76e438376c6420999f3cb7053a110801,DECISIÓN,A-CSJ,0.0
8fb4a679e739d9a79ee3887fa1e924fb4069b8ffec3ed0b7dac5a7f4d5620eef,CONSIDERACIONES,A-CE,0.5283276450511953
8fb4a679e739d9a79ee3887fa1e924fb4069b8ffec3ed0b7dac5a7f4d5620eef,DECISIÓN,A-CE,0.0
8fba60217966df3ec043a7fd65d4509b371017b946ec07becd8b7c2b074c642d,DECISIÓN,A-CSJ,0.0
8fd4f9a0479eb2822f111de0527f3eadd09b7d063e8ca086d57071413a8d74c3,CONSIDERACIONES,A-CE,0.15630630630630626
8fd4f9a0479eb2822f111de0527f3eadd09b7d063e8ca086d57071413a8d74c3,CONSIDERACIONES,A-CE,0.15630630630630626
8fd4f9a0479eb2822f111de0527f3eadd09b7d063e8ca086d57071413a8d74c3,DECISIÓN,A-CE,0.0
920842d40706ca51069ab8d6f53c8a8e6771c35d835a6d248acd36a8b8c213a1,HECHOS,A-CSJ,0.0
920842d40706ca51069ab8d6f53c8a8e6771c35d835a6d248acd36a8b8c213a1,CONSIDERACIONES,A-CSJ,0.0
920842d40706ca51069ab8d6f53c8a8e6771c35d835a6d248acd36a8b8c213a1,DECISIÓN,A-CSJ,0.0
92de0775e7d0c941c3b6515b3be1b07a475e79d72a354ced155181a5dee095c0,DECISIÓN,A-CE,0.0
93089bb3d1b4f92da4b789c3ca93cb9b39af3fca771aa75e1d3ff353865fcfb5,CONSIDERACIONES,A-CSJ,0.444767441860465
93089bb3d1b4f92da4b789c3ca93cb9b39af3fca771aa75e1d3ff353865fcfb5,DECISIÓN,A-CSJ,0.0
93cd493c18bc96eb20978618b5304ceca79b12d45c7ca57e3e31244aca9042e8,CONSIDERACIONES,A-CE,0.0
93cd493c18bc96eb20978618b5304ceca79b12d45c7ca57e3e31244aca9042e8,HECHOS,A-CE,0.53125
93cd493c18bc96eb20978618b5304ceca79b12d45c7ca57e3e31244aca9042e8,DECISIÓN,A-CE,0.5418749999999998
93cd493c18bc96eb20978618b5304ceca79b12d45c7ca57e3e31244aca9042e8,DECISIÓN,A-CE,0.5418749999999998
940bc8b01846705133a120996b65765ba0f8f12338c1692b6ad6d8f9441806ce,CONSIDERACIONES,A-CSJ,0.27985074626865664
940bc8b01846705133a120996b65765ba0f8f12338c1692b6ad6d8f9441806ce,DECISIÓN,A-CSJ,0.0
9426d4a89f8bc30287b86044775d154b3762c6de46acbfde7a153db3d4b73faf,CONSIDERACIONES,A-CSJ,0.0
9426d4a89f8bc30287b86044775d154b3762c6de46acbfde7a153db3d4b73faf,DECISIÓN,A-CSJ,0.0
9561dc53d21bcaf102790c09b71146e8cc16fdbdd3cf0bfe0cdcbff00e8b09c9,HECHOS,A-CSJ,0.0
9561dc53d21bcaf102790c09b71146e8cc16fdbdd3cf0bfe0cdcbff00e8b09c9,CONSIDERACIONES,A-CSJ,0.0
9561dc53d21bcaf102790c09b71146e8cc16fdbdd3cf0bfe0cdcbff00e8b09c9,DECISIÓN,A-CSJ,0.0
963ef8d22e1d958870fdee61513d27ae7e891c41e0433382fa726ef4e439a5bd,CONSIDERACIONES,A-CE,0.44342379958246114
963ef8d22e1d958870fdee61513d27ae7e891c41e0433382fa726ef4e439a5bd,DECISIÓN,A-CE,0.6375
997f40b40ded4430488de9198fbd19d08afd3c5143686164ac835f285bcd62f9,CONSIDERACIONES,A-CE,0.0
997f40b40ded4430488de9198fbd19d08afd3c5143686164ac835f285bcd62f9,DECISIÓN,A-CE,0.0
9b9937638e2e24088512bafdd6f48b8d3eb6da87804ae5e6e98047bf4ca74738,DECISIÓN,A-CE,0.0
9b9937638e2e24088512bafdd6f48b8d3eb6da87804ae5e6e98047bf4ca74738,DECISIÓN,A-CE,0.0
9c24fba0ba7a0a467bb75139eff9e69009f8d52e33c3d021d56b9c3935c5b8a0,HECHOS,A-CSJ,0.0
9c24fba0ba7a0a467bb75139eff9e69009f8d52e33c3d021d56b9c3935c5b8a0,DECISIÓN,A-CSJ,0.0
9c9810687ab3fcab9c3908a87bf3cf377dac6622ba2172f816c887f209a47a85,HECHOS,A-CE,0.515625
9c9810687ab3fcab9c3908a87bf3cf377dac6622ba2172f816c887f209a47a85,CONSIDERACIONES,A-CE,0.0
9c9810687ab3fcab9c3908a87bf3cf377dac6622ba2172f816c887f209a47a85,DECISIÓN,A-CE,0.2680555555555555
9e1ad91a57791069a3aacdd92fe196c4b156e4412cb6506fe88daa37e0435898,CONSIDERACIONES,A-CE,0.4816071428571432
9e1ad91a57791069a3aacdd92fe196c4b156e4412cb6506fe88daa37e0435898,DECISIÓN,A-CE,1.0
9e1ad91a57791069a3aacdd92fe196c4b156e4412cb6506fe88daa37e0435898,DECISIÓN,A-CE,1.0
9e69f9bcbc95fe0c00686016656675db8d2e37618a5e300da4c3e69abb6862b5,DECISIÓN,A-CE,0.28830645161290314
a07146779a6dd7563c38d4d92557bcf296a2e1f4880ecb2afc600eaabd149cc4,HECHOS,A-CE,0.0
a07146779a6dd7563c38d4d92557bcf296a2e1f4880ecb2afc600eaabd149cc4,DECISIÓN,A-CE,0.0
a0a90e425086749aacc5bab3bc31d4423819c5a108493762a4c6e0a775ef2db8,DECISIÓN,A-CE,0.0
a2a0d6158d9ba6d940b159206ba839a94952bbc292c766adcc4f96ee6eb1e619,CONSIDERACIONES,A-CE,0.0
a2a0d6158d9ba6d940b159206ba839a94952bbc292c766adcc4f96ee6eb1e619,DECISIÓN,A-CE,0.0
a378f835f8de9d90f4756e60a7e446c8213a464ad089d6b857ba7c3bb42ab28b,DECISIÓN,A-CSJ,0.0
a401074525a27dc4a93c39854280d25f848543a9ea8ac2dd111bc9367214ae09,CONSIDERACIONES,A-CE,0.2091346153846154
a401074525a27dc4a93c39854280d25f848543a9ea8ac2dd111bc9367214ae09,DECISIÓN,A-CE,0.0
a456317fa574c28c6c4769075f52e15ac20aca86e9fb6e37a29b6f610ab681fb,CONSIDERACIONES,A-CE,0.0
a456317fa574c28c6c4769075f52e15ac20aca86e9fb6e37a29b6f610ab681fb,DECISIÓN,A-CE,0.0
a4a3e6dd75b71212148d7acf64a7ffde9432adabc6039b45448668a3d8fed0a9,CONSIDERACIONES,A-CE,0.0
a4a3e6dd75b71212148d7acf64a7ffde9432adabc6039b45448668a3d8fed0a9,DECISIÓN,A-CE,0.0
a4e132f42a430a865b8c4e8f3bbeda77e8a677d6f938cb2d09361017defecb18,DECISIÓN,A-CE,0.9749999999999999
a5acda67e247666bef63de699b54f08974a9977857e1f0ed52ac7a8a45e4e17c,CONSIDERACIONES,A-CSJ,0.0
a5acda67e247666bef63de699b54f08974a9977857e1f0ed52ac7a8a45e4e17c,DECISIÓN,A-CSJ,0.0
a5fe81001ff8ad88dd41020e09c0ee0c6c5aebd28824c8966f2f8052b5157f81,CONSIDERACIONES,A-CE,0.0
a5fe81001ff8ad88dd41020e09c0ee0c6c5aebd28824c8966f2f8052b5157f81,DECISIÓN,A-CE,0.0
a7b8b3f9e00f55601e3685c9dac901d4d6f2be242e7889a2b7b0e69d292311f4,CONSIDERACIONES,A-CE,0.0
a7b8b3f9e00f55601e3685c9dac901d4d6f2be242e7889a2b7b0e69d292311f4,HECHOS,A-CE,0.5388554216867477
a7b8b3f9e00f55601e3685c9dac901d4d6f2be242e7889a2b7b0e69d292311f4,HECHOS,A-CE,0.5388554216867477
a7b8b3f9e00f55601e3685c9dac901d4d6f2be242e7889a2b7b0e69d292311f4,DECISIÓN,A-CE,0.0
a84bf555763598812ee0f1a7143c964f2df8e6a23cb7b585312fec372cd537a1,HECHOS,A-CSJ,0.0
a84bf555763598812ee0f1a7143c964f2df8e6a23cb7b585312fec372cd537a1,CONSIDERACIONES,A-CSJ,0.0
a84bf555763598812ee0f1a7143c964f2df8e6a23cb7b585312fec372cd537a1,DECISIÓN,A-CSJ,0.0
a8a3c7f204880ad2045fc02c21b671fb4d0dbe8f4165ea118997cb95d2ab8164,DECISIÓN,A-CE,0.0
a8a3c7f204880ad2045fc02c21b671fb4d0dbe8f4165ea118997cb95d2ab8164,CONSIDERACIONES,A-CE,0.0
a926896c2c238b5bd3ddcb7b6aa05dc86f022e2f20826eca94255aeabe78f5aa,HECHOS,A-CSJ,0.0
a926896c2c238b5bd3ddcb7b6aa05dc86f022e2f20826eca94255aeabe78f5aa,CONSIDERACIONES,A-CSJ,0.0
a926896c2c238b5bd3ddcb7b6aa05dc86f022e2f20826eca94255aeabe78f5aa,DECISIÓN,A-CSJ,0.0
ae34bd6296146e45be80b360dbe00c21ea28d5c506da5765d5f15337452245d9,DECISIÓN,A-CSJ,0.0
ae46f73439902655deca088dda4b6c57f24f58b44a4fe9637cdc9a7e0c2712f8,CONSIDERACIONES,A-CE,0.2625
