unidad,corpus,y1_ebi,y2_sa,y4_nv,y8_mafapo_cs,y9_cidh_cs,y10_rep,y1_ebi_z,y2_sa_z,y4_nv_z,y8_mafapo_cs_z,y9_cidh_cs_z,y10_rep_z,DIS,IEI_A,IEI_B
bd84e0e05af1_HECHOS_1,A,0.0,1.0,1.0,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.9257617612922469,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.6849486491914698,0.6796993240721337
bd84e0e05af1_HECHOS_2,A,0.0,1.0,0.0,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.5000112735560445,0.525584844375946
bd84e0e05af1_HECHOS_3,A,0.0,1.0,0.0,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.5000112735560445,0.525584844375946
bd84e0e05af1_HECHOS_4,A,0.0,1.0,0.6296,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.7843371894821389,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.6425212776484375,0.6443431811196069
bd84e0e05af1_HECHOS_5,A,0.0,1.0,0.7083,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.8253372676091726,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.6548213010865476,0.6545932006513652
bd84e0e05af1_HECHOS_6,A,0.0,1.0,0.5833,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.7571460727416668,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.6343639426262958,0.6375454019344887
bd84e0e05af1_HECHOS_7,A,0.0,1.0,0.4762,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.6858535935417153,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.6129761988663104,0.6197222821345009
bd84e0e05af1_DECISIÓN_0,A,0.0,1.0,0.0,0.1820272207260131,0.2110985517501831,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.3914949849694671,0.2738013101089696,0.34711492262946964,0.5491794744527481,0.3315295397727264,0.39380179911906255
bd84e0e05af1_DECISIÓN_1,A,0.0,1.0,1.0,0.1820272207260131,0.2110985517501831,0.0,0.41911613236841694,0.6188916609807404,0.9257617612922469,0.3914949849694671,0.2738013101089696,0.34711492262946964,0.5491794744527481,0.5164669154081518,0.5479162788152503
bd84e0e05af1_CONSIDERACIONES_0,A,0.0,1.0,0.0,0.2568180561065674,0.2945219278335571,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.7646590907477243,0.7524505316077839,0.34711492262946964,0.5491794744527481,0.6243899485336736,0.6254133362272433
bd84e0e05af1_DECISIÓN_2,A,0.0,1.0,0.0,0.1820272207260131,0.2110985517501831,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.3914949849694671,0.2738013101089696,0.34711492262946964,0.5491794744527481,0.3315295397727264,0.39380179911906255
bd84e0e05af1_HECHOS_8,A,0.0,1.0,0.0,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.5000112735560445,0.525584844375946
bd84e0e05af1_HECHOS_9,A,0.0,1.0,0.0,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.5000112735560445,0.525584844375946
bd84e0e05af1_HECHOS_10,A,0.0,1.0,0.3182,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.5634521237724663,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.5762557579355356,0.5891219146921887
bd84e0e05af1_HECHOS_11,A,0.0,1.0,0.0,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.5000112735560445,0.525584844375946
bd84e0e05af1_HECHOS_12,A,0.0,0.65,0.0,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.2895793819404578,0.3093038425074956,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.4503857907406632,0.5000112735560445,0.525584844375946
bd84e0e05af1_HECHOS_13,A,0.0,0.0,0.0,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.03033911542470335,0.3093038425074956,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.3726137107859369,0.5000112735560445,0.525584844375946
bd84e0e05af1_HECHOS_14,A,0.0,1.0,0.2692,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.5230275372994846,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.5641283819936411,0.5790157680739433
bd84e0e05af1_DECISIÓN_3,A,0.0,1.0,0.8246,0.1820272207260131,0.2110985517501831,0.0,0.41911613236841694,0.6188916609807404,0.8743336877105722,0.3914949849694671,0.2738013101089696,0.34711492262946964,0.5491794744527481,0.5010384933336494,0.5350592604198317
bd84e0e05af1_HECHOS_15,A,0.0,1.0,0.2778,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.5301596152811352,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.5662680053881364,0.5807987875693559
bd84e0e05af1_HECHOS_16,A,0.0,1.0,0.8333,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.8774794134103125,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.6704639448268895,0.6676287371016502
bd84e0e05af1_DECISIÓN_4,A,0.0,1.0,0.0,0.1820272207260131,0.2110985517501831,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.3914949849694671,0.2738013101089696,0.34711492262946964,0.5491794744527481,0.3315295397727264,0.39380179911906255
bd84e0e05af1_DECISIÓN_5,A,0.0,1.0,0.0,0.1820272207260131,0.2110985517501831,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.3914949849694671,0.2738013101089696,0.34711492262946964,0.5491794744527481,0.3315295397727264,0.39380179911906255
bd84e0e05af1_DECISIÓN_6,A,0.0,1.0,0.8333,0.1820272207260131,0.2110985517501831,0.0,0.41911613236841694,0.6188916609807404,0.8774794134103125,0.3914949849694671,0.2738013101089696,0.34711492262946964,0.5491794744527481,0.5019822110435714,0.5358456918447667
bd84e0e05af1_HECHOS_17,A,0.0,1.0,0.0,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.5000112735560445,0.525584844375946
bd84e0e05af1_HECHOS_18,A,0.0,1.0,0.3889,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.6201966434611194,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.5932791138421316,0.603308044614352
bd84e0e05af1_HECHOS_19,A,0.0,1.0,0.5556,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.7398032302311836,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.6291610898731508,0.633209691306868
bd84e0e05af1_HECHOS_20,A,0.0,1.0,0.3889,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.6201966434611194,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.5932791138421316,0.603308044614352
bd84e0e05af1_HECHOS_21,A,0.0,1.0,0.0,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.5000112735560445,0.525584844375946
bd84e0e05af1_HECHOS_22,A,0.0,1.0,1.0,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.9257617612922469,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.6849486491914698,0.6796993240721337
bd84e0e05af1_HECHOS_23,A,0.0,1.0,0.0,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.5000112735560445,0.525584844375946
bd84e0e05af1_HECHOS_24,A,0.0,1.0,1.0,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.9257617612922469,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.6849486491914698,0.6796993240721337
bd84e0e05af1_HECHOS_25,A,0.0,1.0,1.0,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.9257617612922469,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.6849486491914698,0.6796993240721337
bd84e0e05af1_DECISIÓN_7,A,0.0,0.0,0.0,0.1820272207260131,0.2110985517501831,0.0,0.41911613236841694,0.03033911542470335,0.3093038425074956,0.3914949849694671,0.2738013101089696,0.34711492262946964,0.3726137107859369,0.3315295397727264,0.39380179911906255
bd84e0e05af1_DECISIÓN_8,A,0.0,1.0,0.7843,0.1820272207260131,0.2110985517501831,0.0,0.41911613236841694,0.6188916609807404,0.8588493131851677,0.3914949849694671,0.2738013101089696,0.34711492262946964,0.5491794744527481,0.496393180976028,0.5311881667884805
bd84e0e05af1_HECHOS_26,A,0.0,1.0,0.7083,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.8253372676091726,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.6548213010865476,0.6545932006513652
bd84e0e05af1_HECHOS_27,A,0.0,0.0,0.0,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.03033911542470335,0.3093038425074956,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.3726137107859369,0.5000112735560445,0.525584844375946
bd84e0e05af1_HECHOS_28,A,0.0,1.0,0.0,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.5000112735560445,0.525584844375946
bd84e0e05af1_HECHOS_29,A,0.0,1.0,1.0,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.9257617612922469,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.6849486491914698,0.6796993240721337
bd84e0e05af1_HECHOS_30,A,0.0,1.0,0.614,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.7754292876392481,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.6398489070955702,0.6421162056588842
bd84e0e05af1_DECISIÓN_9,A,0.0,1.0,0.0,0.1820272207260131,0.2110985517501831,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.3914949849694671,0.2738013101089696,0.34711492262946964,0.5491794744527481,0.3315295397727264,0.39380179911906255
bd84e0e05af1_HECHOS_31,A,0.0,1.0,0.244,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.5020855320977075,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.5578457804331081,0.5737802667734989
bd84e0e05af1_DECISIÓN_10,A,0.0,1.0,0.2368,0.1820272207260131,0.2110985517501831,0.0,0.41911613236841694,0.6188916609807404,0.4960975391902727,0.3914949849694671,0.2738013101089696,0.34711492262946964,0.5491794744527481,0.38756764877755956,0.4405002232897568
bd84e0e05af1_DECISIÓN_11,A,0.0,1.0,0.2368,0.1820272207260131,0.2110985517501831,0.0,0.41911613236841694,0.6188916609807404,0.4960975391902727,0.3914949849694671,0.2738013101089696,0.34711492262946964,0.5491794744527481,0.38756764877755956,0.4405002232897568
bd84e0e05af1_DECISIÓN_12,A,0.0,1.0,0.6528,0.1820272207260131,0.2110985517501831,0.0,0.41911613236841694,0.6188916609807404,0.797105781662914,0.3914949849694671,0.2738013101089696,0.34711492262946964,0.5491794744527481,0.47787012151935193,0.515752283907917
bd84e0e05af1_CONSIDERACIONES_1,A,0.0,0.0,0.0,0.2568180561065674,0.2945219278335571,0.0,0.41911613236841694,0.03033911542470335,0.3093038425074956,0.7646590907477243,0.7524505316077839,0.34711492262946964,0.3726137107859369,0.6243899485336736,0.6254133362272433
bd84e0e05af1_CONSIDERACIONES_2,A,0.0,1.0,0.3274,0.2568180561065674,0.2945219278335571,0.0,0.41911613236841694,0.6188916609807404,0.5709651639008034,0.7646590907477243,0.7524505316077839,0.34711492262946964,0.5491794744527481,0.7028883449516659,0.6908286665755702
bd84e0e05af1_DECISIÓN_13,A,0.0,1.0,0.0,0.1820272207260131,0.2110985517501831,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.3914949849694671,0.2738013101089696,0.34711492262946964,0.5491794744527481,0.3315295397727264,0.39380179911906255
bd84e0e05af1_CARGOS_0,A,0.0,1.0,0.0,0.2385858297348022,0.2615718841552734,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.686459154523976,0.5713489665456877,0.34711492262946964,0.5491794744527481,0.5387795045255455,0.5566779640945947
bd84e0e05af1_DECISIÓN_14,A,0.0,0.0,0.1944,0.1820272207260131,0.2110985517501831,0.0,0.41911613236841694,0.03033911542470335,0.4609142054691918,0.3914949849694671,0.2738013101089696,0.34711492262946964,0.3726137107859369,0.3770126486612353,0.43170438985948656
bd84e0e05af1_HECHOS_32,A,0.0,1.0,0.0775,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.3668961534088501,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.5172889668264508,0.5399829221012846
bd84e0e05af1_DECISIÓN_15,A,0.0,0.5042,0.0,0.1820272207260131,0.2110985517501831,0.0,0.41911613236841694,0.186450083573153,0.3093038425074956,0.3914949849694671,0.2738013101089696,0.34711492262946964,0.4194470012304718,0.3315295397727264,0.39380179911906255
bd84e0e05af1_HECHOS_33,A,0.0,1.0,0.0,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.5000112735560445,0.525584844375946
bd84e0e05af1_HECHOS_34,A,0.0,1.0,0.1667,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.4381157373125562,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.5386548419975626,0.5577878180772111
bd84e0e05af1_DECISIÓN_16,A,0.0,0.6879,0.0545,0.1820272207260131,0.2110985517501831,0.0,0.41911613236841694,0.32131237446730004,0.3493108028767591,0.3914949849694671,0.2738013101089696,0.34711492262946964,0.45990568849871594,0.34353162788350544,0.40380353921137835
bd84e0e05af1_HECHOS_35,A,0.0,0.3714,0.0,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.11944271600405901,0.3093038425074956,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.3993447909597436,0.5000112735560445,0.525584844375946
bd84e0e05af1_HECHOS_36,A,0.0,0.7676,0.1417,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.39341410390765114,0.4177587881120726,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.48153620733082125,0.5325477572374175,0.5526985807770902
bd84e0e05af1_DECISIÓN_17,A,0.0,0.6559,0.0,0.1820272207260131,0.2110985517501831,0.0,0.41911613236841694,0.2943963775837704,0.3093038425074956,0.3914949849694671,0.2738013101089696,0.34711492262946964,0.451830889433657,0.3315295397727264,0.39380179911906255
bd84e0e05af1_HECHOS_37,A,0.0,1.0,0.0,0.2309945821762085,0.2485945224761963,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.6500469718459132,0.4906711068847682,0.34711492262946964,0.5491794744527481,0.5000112735560445,0.525584844375946
bd84e0e05af1_DECISIÓN_18,A,0.0,1.0,0.3542,0.1820272207260131,0.2110985517501831,0.0,0.41911613236841694,0.6188916609807404,0.5926535638850009,0.3914949849694671,0.2738013101089696,0.34711492262946964,0.5491794744527481,0.41653445618597795,0.46463922946343883
bdc843a5729f_CONSIDERACIONES_0,A,0.0,0.65,0.0,0.2079010605812072,0.2329031229019165,0.0,0.41911613236841694,0.2895793819404578,0.3093038425074956,0.5297666059431182,0.3941505505628843,0.34711492262946964,0.4503857907406632,0.42294296029836126,0.46537059552463655
bdc843a5729f_CONSIDERACIONES_1,A,0.0,1.0,0.0402,0.2079010605812072,0.2329031229019165,0.0,0.41911613236841694,0.6188916609807404,0.3385770012363169,0.5297666059431182,0.3941505505628843,0.34711492262946964,0.5491794744527481,0.4317249079170076,0.4726888852068418
bdc843a5729f_DECISIÓN_0,A,0.0,0.65,0.0,0.3078264594078064,0.3285096883773803,0.0,0.41911613236841694,0.2895793819404578,0.3093038425074956,0.9074481386867234,0.8767551742078978,0.34711492262946964,0.4503857907406632,0.7187969604893074,0.6993262112589714
bdd5ae3bf531_DECISIÓN_0,A,0.0,1.0,0.0,0.2428072094917297,0.271147072315216,0.9886363636363638,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.7057895077178434,0.628763517793185,0.9604841897382411,0.3651686943201166,0.5637360111773415,0.4541568544428749
bde275be985f_CONSIDERACIONES_0,A,0.0,1.0,0.0,0.2073553800582885,0.2392354011535644,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.5268222024943516,0.432545485828697,0.34711492262946964,0.5491794744527481,0.4332836794985985,0.47408600830645975
bde275be985f_DECISIÓN_0,A,0.0,1.0,0.0,0.1771776676177978,0.2116134762763977,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.3667839670390108,0.2763702915551287,0.34711492262946964,0.5491794744527481,0.3224158270343916,0.38703073910146535
bdeb25833f82_HECHOS_0,A,0.4623004953219592,1.0,0.3042,0.2185693979263305,0.2617796063423157,0.5211864406779659,0.5981696246625944,0.6188916609807404,0.5519642688793154,0.5866675934764936,0.5726212715871081,0.7995332404805396,0.48507537601509804,0.5720426995305244,0.497240015063446
bdeb25833f82_CONSIDERACIONES_0,A,0.3188289552837377,1.0,0.0397,0.1849626898765564,0.2318205833435058,0.3146853146853147,0.5431621994977138,0.6188916609807404,0.3382046048543618,0.4067368939151658,0.3877019432956199,0.6422078787762848,0.5102700144604222,0.38046672201106085,0.37505612945678823
bdeb25833f82_DECISIÓN_0,A,0.0,0.9286,0.0,0.2537375688552856,0.2666516304016113,0.0,0.41911613236841694,0.550542433994373,0.3093038425074956,0.7524447782882216,0.6021534073398583,0.34711492262946964,0.5286747063568378,0.5744150862694949,0.5841747614224111
bec5401dce33_CONSIDERACIONES_0,A,0.2742857142857143,1.0,0.5637,0.2307032346725464,0.2695922255516052,0.4719387755102046,0.5258014234199456,0.6188916609807404,0.744956645290938,0.6486105277115959,0.6196388642597201,0.7672713936610596,0.4658066495638825,0.6688228639498358,0.5822777569689314
bec5401dce33_DECISIÓN_0,A,0.0,0.5567,0.0,0.1826179027557373,0.2205507159233093,0.0,0.41911613236841694,0.21995946868220762,0.3093038425074956,0.3945460707290384,0.32323599244427914,0.34711492262946964,0.42949981676318816,0.3475803787771478,0.40707579543076133
c0a97e16ecc7_HECHOS_0,A,0.1223808640830706,1.0,0.3933,0.2209731936454773,0.2687011957168579,0.0,0.4663810393040556,0.6188916609807404,0.6236384394467802,0.5992293378975636,0.6143710088223918,0.34711492262946964,0.5680854372270036,0.611094569639777,0.6198481789106681
c0a97e16ecc7_CONSIDERACIONES_0,A,0.1450032658393207,1.0,0.58,0.2330513596534729,0.2777105569839477,0.5128676470588239,0.4752107306521869,0.6188916609807404,0.755121760460173,0.6601091306110757,0.6662173427930568,0.7943283134163583,0.4374532965301894,0.6904453832203992,0.5945018523133585
c0a97e16ecc7_DECISIÓN_0,A,0.0,0.4313,0.0,0.2145556807518005,0.2459249496459961,0.0,0.41911613236841694,0.14664615376574255,0.3093038425074956,0.565446895998116,0.47399618594236903,0.34711492262946964,0.40750582228824866,0.46116876693420583,0.496036091386007
c1d74a603a6e_HECHOS_0,A,0.0,1.0,1.0,0.2650789618492126,0.2835397720336914,0.0,0.41911613236841694,0.6188916609807404,0.9257617612922469,0.7953150412746468,0.6978257055328473,0.34711492262946964,0.5491794744527481,0.805202256557387,0.7750683945627735
c1d74a603a6e_CONSIDERACIONES_0,A,0.4140288680678653,1.0,0.3646,0.1789391040802002,0.2208211421966552,0.5392561983471077,0.5798654896391503,0.6188916609807404,0.6009784907125897,0.37568625484068346,0.324717790133541,0.8104973261003616,0.4744644963197738,0.4279833861901126,0.38203048144366536
c1d74a603a6e_DECISIÓN_0,A,0.0,0.4333,0.0,0.2429633736610412,0.2915719747543335,0.0,0.41911613236841694,0.14763736810135245,0.3093038425074956,0.7064911654859595,0.7384486204217932,0.34711492262946964,0.40780318658893167,0.5969222050731704,0.6044624808522161
c1d9f13438c1_CONSIDERACIONES_0,A,0.0,1.0,0.2857,0.2061051130294799,0.2586032152175903,0.0,0.41911613236841694,0.6188916609807404,0.5367004082205089,0.5200692571936232,0.5530705309027024,0.34711492262946964,0.5491794744527481,0.5349589846144127,0.5590405274129959
c1d9f13438c1_DECISIÓN_0,A,0.0,1.0,0.0,0.3327490091323852,0.3656598329544067,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.9438801202785221,0.9474248421419564,0.34711492262946964,0.5491794744527481,0.7545706535062444,0.7279232227200257
c221692920ea_HECHOS_0,A,0.295955277869122,1.0,0.4167,0.2338017225265503,0.2775000333786011,0.4687499999999998,0.5342575735871107,0.6188916609807404,0.6417265123839543,0.6637449462952428,0.6650450802260539,0.7650625777687015,0.469851754398456,0.6575294563010996,0.5728038664873345
c221692920ea_CONSIDERACIONES_0,A,0.2162941600576784,1.0,0.2045,0.2067885398864746,0.238858938217163,0.5349557522123897,0.50311170465919,0.6188916609807404,0.46927301762757484,0.5237616509865458,0.43023517163392316,0.8079303182587614,0.4445330846802697,0.4793571171730677,0.420419478959586
c221692920ea_HECHOS_1,A,0.295955277869122,1.0,0.8333,0.2338017225265503,0.2775000333786011,0.4687499999999998,0.5342575735871107,0.6188916609807404,0.8774794134103125,0.6637449462952428,0.6650450802260539,0.7650625777687015,0.469851754398456,0.728255326609007,0.631742091743924
c221692920ea_DECISIÓN_0,A,0.0,0.0,0.0,0.2597730159759521,0.2913604974746704,0.3336864406779659,0.41911613236841694,0.03033911542470335,0.3093038425074956,0.7759776638232903,0.7374254375156761,0.6589067683048426,0.279076157083325,0.6244098495362677,0.5626942654918116
c221692920ea_DECISIÓN_1,A,0.0,1.0,0.0285,0.2597730159759521,0.2913604974746704,0.3336864406779659,0.41911613236841694,0.6188916609807404,0.32991609394315113,0.7759776638232903,0.7374254375156761,0.6589067683048426,0.45564192075013615,0.6305935249669643,0.5678473283507254
c222575da4c1_DECISIÓN_0,A,0.0,0.65,0.0,0.1837408542633056,0.2552036643028259,0.0,0.41911613236841694,0.2895793819404578,0.3093038425074956,0.40036906666400524,0.5319644329959164,0.34711492262946964,0.4503857907406632,0.41252810931662576,0.4610048043491607
c278eaf7ad42_CONSIDERACIONES_0,A,0.1160701948321127,1.0,0.2639,0.3040875792503357,0.3288625478744507,0.0,0.463921452693429,0.6188916609807404,0.5186273188559379,0.9004209183441304,0.8777059299905248,0.34711492262946964,0.5671016025827529,0.779068341991591,0.7497866031889608
c278eaf7ad42_DECISIÓN_0,A,0.0,1.0,0.0,0.246886670589447,0.3271717429161072,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.7237926557666966,0.8730923060917862,0.34711492262946964,0.5491794744527481,0.6442359068864631,0.6433138493539354
c42ba1483007_HECHOS_0,A,4.124999999999999,1.0,0.0,0.1537907123565673,0.2401356697082519,0.0,0.9978408650754232,0.6188916609807404,0.3093038425074956,0.258758639575704,0.43808206975180697,0.34711492262946964,0.7806693675355506,0.32771922950807236,0.3950510854116429
c42ba1483007_CONSIDERACIONES_0,A,0.0,1.0,0.5648,0.2307856678962707,0.2692227363586426,0.0,0.41911613236841694,0.6188916609807404,0.7456512912047698,0.6490172264505331,0.6174577469261588,0.34711492262946964,0.5491794744527481,0.6685396020194918,0.6660594429419981
c42ba1483007_DECISIÓN_0,A,0.0,0.8667,0.0,0.1795789003372192,0.2345304489135742,0.0,0.41911613236841694,0.4896008763830013,0.3093038425074956,0.3789410571210694,0.40391351802137343,0.34711492262946964,0.5103922390734263,0.3655416310070885,0.42256367274264417
c47ce5a90ec4_HECHOS_0,A,0.0,0.8667,1.0,0.1586767435073852,0.1924754977226257,0.0,0.41911613236841694,0.4896008763830013,0.9257617612922469,0.2795621464762509,0.19133702057323776,0.34711492262946964,0.5103922390734263,0.4469544931501457,0.49372035488335253
c47ce5a90ec4_DECISIÓN_0,A,0.0,1.0,0.0,0.2210384011268615,0.2593324780464172,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.5995683682673162,0.5575759610212196,0.34711492262946964,0.5491794744527481,0.4998912883655411,0.5271674768364797
c4c4285e78ca_CONSIDERACIONES_0,A,0.0,1.0,0.0595,0.2054315209388733,0.2452822923660278,0.0,0.41911613236841694,0.6188916609807404,0.35310090490783497,0.5164278497638813,0.46998920477628636,0.34711492262946964,0.5491794744527481,0.45349817281078886,0.49127789782430076
c4c4285e78ca_DECISIÓN_0,A,0.0,1.0,0.0,0.2234242558479309,0.2601044178009033,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.6119050948296324,0.5623347347310282,0.34711492262946964,0.5491794744527481,0.5062536111034102,0.5320581882326267
c4d4e8b6d818_CONSIDERACIONES_0,A,0.0,1.0,1.0,0.2126097083091735,0.2693784236907959,0.0,0.41911613236841694,0.6188916609807404,0.9257617612922469,0.5550663707662212,0.6183773613134314,0.34711492262946964,0.5491794744527481,0.6852682850881919,0.683131707355392
c4d4e8b6d818_DECISIÓN_0,A,0.0,0.975,0.0,0.3005368113517761,0.3273690938949585,0.0,0.41911613236841694,0.5953465538770654,0.3093038425074956,0.8933119150396907,0.8736383810340923,0.34711492262946964,0.5421159423216455,0.7122074330783527,0.6943061458714103
c643525bb6a6_CONSIDERACIONES_0,A,0.0602409638554216,1.0,0.6429,0.1975785493850708,0.2594618201255798,0.6264084507042251,0.4422517568201401,0.6188916609807404,0.7917272084003846,0.473947768178183,0.5583740775985733,0.8569532644047867,0.40548222170084214,0.5946094930709606,0.508318999072237
c643525bb6a6_DECISIÓN_0,A,0.0,1.0,0.0,0.2162273526191711,0.2805402278900146,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.5743189446796934,0.6817705795914931,0.34711492262946964,0.5491794744527481,0.527049904501574,0.5506413044027613
c69dc286db3c_CONSIDERACIONES_0,A,0.208717875905154,1.0,0.3485,0.1831457614898681,0.2192278504371643,0.0,0.5001444637666153,0.6188916609807404,0.5880678629249072,0.39727963112313114,0.3160387698175902,0.34711492262946964,0.5815908070120274,0.4301438422720017,0.4757875629966698
c69dc286db3c_DECISIÓN_0,A,0.0,1.0,0.0,0.2052969336509704,0.2365316152572631,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.5157000556088347,0.41602365462814206,0.34711492262946964,0.5491794744527481,0.4238782713842252,0.46661890644066595
