doc_id,section_id,section,y7_surprisal
128907d4b8ab2daa,1,,-0.1840817928314209
128907d4b8ab2daa,2,,-0.08532582063760077
128907d4b8ab2daa,3,,-1.725792020559311
12c68e398fa497e0,1,,-0.31789511095221135
12c68e398fa497e0,2,,-0.9716677367687225
1416ae13e1f448ff,1,,-0.6241751611232758
143256801feffea8,1,,-0.09794824570417404
143256801feffea8,2,,-2.0308452993631363
154480cd4a5177fb,1,,-0.15558363031595945
154480cd4a5177fb,2,,-0.0698664762939398
154480cd4a5177fb,3,,-1.67758908867836
15a84895577a3f98,1,,-0.15167524564700824
15a84895577a3f98,2,,-0.11889524872024214
15a84895577a3f98,3,,-1.064445381052792
1969b99d5165452c,1,,-0.3636088444402924
1969b99d5165452c,2,,-0.3911495953798294
1969b99d5165452c,3,,-2.2166839987039566
1b2f8e6c0f9fba53,1,,-0.2634380997412584
1b2f8e6c0f9fba53,2,,-0.36566147877601907
1cdfc83e3657c142,1,,-0.1768736019730568
1cdfc83e3657c142,3,,-1.5176546573638916
1d59753be972090b,2,,-0.28681370839476583
1d59753be972090b,3,,-1.5102461278438568
1d827284136d2487,1,,-0.5932196974754333
1e6c5f6e8510143d,2,,-0.7711543031036854
2132a193e2be7574,2,,-1.353312462568283
21649e686b573d76,1,,0.09469707310199738
21649e686b573d76,2,,-0.37454803469345754
21649e686b573d76,3,,-0.22555723786354065
2226d308a75bcc78,1,,-0.48674420190842027
2226d308a75bcc78,3,,-0.802061142710348
23bbdee45fd67bf8,1,,0.3445007801055908
23bbdee45fd67bf8,3,,-0.09636859335005285
23bbdee45fd67bf8,4,,-1.5936032682657242
254d6cd440921364,1,,-0.18423607349395754
254d6cd440921364,2,,-1.4186488091945648
2556aa061d8aded9,2,,-0.5717995831804288
2556aa061d8aded9,4,,-0.315526969358325
26dfc2f5529297e2,2,,-0.14296532850712537
26dfc2f5529297e2,3,,-0.6590720675885677
274d29962451441c,1,,-0.35284973680973053
274d29962451441c,2,,-1.0920426547527313
27ced80839f5d060,1,,-0.18296137539858834
27ced80839f5d060,2,,-1.0791671209865146
27d9721f69fcc9c5,7,,-0.21090966758920868
27d9721f69fcc9c5,8,,-0.1763535055021445
27d9721f69fcc9c5,14,,-0.07220636866986752
27d9721f69fcc9c5,16,,-0.13523258989055947
2a3b67dd8318e81a,1,,-0.6866018772125244
2a3b67dd8318e81a,3,,-1.2630053758621216
2b419c8e925543ff,1,,-0.5267022252082825
2b419c8e925543ff,3,,-0.006447898223996162
2b419c8e925543ff,4,,-0.021875466323561146
2b419c8e925543ff,5,,-1.7661229968070984
2cab90c8736fb4fe,2,,-0.2590698653528857
2cab90c8736fb4fe,3,,-0.4516062028706074
2d6a4e9ebe0fdc7f,2,,-0.8139985551436743
2e0feeefc4bc50d2,1,,-0.3221087232232094
2e0feeefc4bc50d2,3,,-1.2954493910074234
30899dac6eaab5df,1,,-0.2468685834832928
30899dac6eaab5df,2,,-0.6564586646854877
3109c1a737befc06,1,,-0.02762266993522644
3109c1a737befc06,2,,-0.09447065088897945
3109c1a737befc06,3,,-1.4475601091980934
33b2b2c031f6ed6f,1,,-0.2347943208252008
33b2b2c031f6ed6f,2,,-0.8295587450265884
3415c8e1439b6620,1,,-0.17013628445565698
3415c8e1439b6620,2,,-0.18247090528408688
3415c8e1439b6620,3,,-0.5887274146080017
341a32fb6a6c70b5,2,,-0.08897087660928567
341a32fb6a6c70b5,3,,-0.701220640912652
341a32fb6a6c70b5,4,,-0.23358094943885474
341a32fb6a6c70b5,5,,-0.05823214631527662
341a32fb6a6c70b5,6,,-0.6705505587160587
350095495340fb12,1,,-0.25877282856141814
350095495340fb12,2,,-0.8677426055073738
36383edb1b72a168,1,,-0.5146560817956924
36383edb1b72a168,3,,-0.24791501785318057
36383edb1b72a168,4,,-1.4760723263025284
36cd99c4ff64b1c3,1,,-0.1497014980763197
3740f9b9c39523ee,1,,-0.16725649774588386
3740f9b9c39523ee,2,,-1.0132099986076355
385d059d4b3909a5,1,,-0.5741049945354462
385d059d4b3909a5,3,,-0.052845431957393885
385d059d4b3909a5,4,,-1.8211550116539001
3a3a50b4d65142e8,1,,-0.15839043723648052
3a3a50b4d65142e8,2,,-0.08802425675094128
3a3a50b4d65142e8,3,,-0.9090311024338007
3a6ef04fd3f8e8b5,2,,-0.4387462183833122
3a6ef04fd3f8e8b5,3,,-1.3072499781847
3a767d97c18ee6f9,2,,-0.16712975005308783
3a767d97c18ee6f9,3,,-0.3185398578643799
3a767d97c18ee6f9,4,,-0.14374896249585395
3a767d97c18ee6f9,5,,-0.5728623038157821
3d645ce0e1168ecb,3,,-0.10651472600659839
3d645ce0e1168ecb,4,,-0.05469310584012421
3d645ce0e1168ecb,6,,-0.7479574419558048
3d645ce0e1168ecb,7,,-0.4607889726758003
3e95682f11cf6ecb,6,,-0.2900009173899889
3e95682f11cf6ecb,8,,-0.5682973071932793
3f6c6c737fa1ae5e,2,,-0.10064070159569383
3f6c6c737fa1ae5e,3,,-0.9289483378330866
4057d1ad8f86b3cf,2,,-0.11473050545901059
4057d1ad8f86b3cf,3,,-1.497221663594246
40bb3c6463aa0583,1,,-0.03896175394766033
40bb3c6463aa0583,2,,-0.49186837673187256
41ceffd00ab85e79,1,,-0.26584587707405993
41ceffd00ab85e79,2,,-0.9552274362317154
424b3b2ff0d91d37,2,,-0.15829637433340524
424b3b2ff0d91d37,3,,-0.1263704796293874
42adec3d5f421c72,2,,-0.19019732177257537
42adec3d5f421c72,3,,-0.10188905225445825
42adec3d5f421c72,4,,-0.1558765996661451
44413afc8bd69f07,1,,-0.6353208273649216
44413afc8bd69f07,3,,-1.9629790037870407
456b33c2da9d55d5,9,,-0.039019767815868064
456b33c2da9d55d5,10,,-0.10776405773040926
466c0f272f36469e,1,,-0.34573933370411397
466c0f272f36469e,3,,-0.009163927716704517
466c0f272f36469e,4,,-1.4056150913238525
46c2cbd912acbbe2,2,,-0.40123285137509046
46c2cbd912acbbe2,3,,-0.38333868980407715
46f73e71f130933a,1,,-0.2978626816932644
46f73e71f130933a,2,,-0.1673715437451998
46f73e71f130933a,3,,-2.0552137345075607
47c342aab276844a,1,,-0.08770258703993428
47c342aab276844a,2,,-0.42721453309059143
492a5569c6574715,1,,-0.1741427969695492
492a5569c6574715,2,,-0.6260776221752167
49c68763984e5d9e,1,,-0.07299696205525982
49c68763984e5d9e,2,,-0.935011051595211
4a602a4e9037c342,2,,-0.26953214284731075
4a602a4e9037c342,3,,-1.3056749422103167
4c84260b1cda2b5c,1,,-0.4756159415611855
4c84260b1cda2b5c,2,,-0.4806109815835953
4d04f54b01999b47,1,,-0.21534302301312747
4d04f54b01999b47,2,,-0.10346189141273499
4e618123e250d59b,1,,-0.4986475482583046
4e618123e250d59b,2,,-0.3364664146676659
4e618123e250d59b,3,,-1.4087905287742615
4e65a8bde9be809a,1,,-0.21350429149774405
4e65a8bde9be809a,2,,-1.1145893931388855
4f02fad65f7f6752,1,,-0.5250686603309265
4f02fad65f7f6752,2,,-2.312968894839287
5087ff8d325aba3d,2,,-0.3412487289557854
509f961769e57ed1,1,,-0.21149593663330263
509f961769e57ed1,2,,-0.7480530738830566
50a93dcc78eff844,1,,-1.0238363295793533
50a93dcc78eff844,3,,-0.22006040123792794
50a93dcc78eff844,4,,-0.5184578597545624
51f6c0948856c260,1,,-0.17992157489061356
51f6c0948856c260,3,,-1.447964459657669
54214e95e02c9df9,1,,-0.11612535123195913
54214e95e02c9df9,2,,-0.918750986456871
54f16a9edb76f0c1,1,,-0.4341455064713955
54f16a9edb76f0c1,2,,-1.865444615483284
564e929ad9f0f0bd,1,,-0.42406795769929884
564e929ad9f0f0bd,2,,-0.8623704612255096
56b1fce642a63450,1,,-0.3542715484276414
56b1fce642a63450,2,,-1.1877794712781906
56ccaa67b12645ed,2,,-0.216082615048989
56ccaa67b12645ed,3,,-0.7248840555548668
5795a1a495c73d0a,1,,-0.37651755909125006
5795a1a495c73d0a,2,,-0.1083423826429579
5795a1a495c73d0a,3,,-1.4707186669111252
579957b654b50e43,2,,-0.2477728425214688
579957b654b50e43,3,,-0.055526128970086575
579957b654b50e43,4,,-0.30977897210554645
582a0ca996f8f4da,1,,0.1243256367743015
582a0ca996f8f4da,2,,-1.4699735343456268
58ca5969441aa9f2,2,,-1.2049494311213493
5b2ca880cd1d9f46,1,,-0.3413047082722187
5b2ca880cd1d9f46,2,,-1.8271376490592957
5b69527a56abd944,1,,0.02724611759185791
5b69527a56abd944,3,,-2.2400906533002853
5c15f0d320ed9c98,1,,-0.260204323313453
5c15f0d320ed9c98,2,,-1.3576953262090683
5d262916b690464e,1,,-0.5164519095355097
5d262916b690464e,2,,-0.07393837595979372
5d262916b690464e,3,,-0.22277032789475293
5d262916b690464e,4,,-0.06897022761404514
5d262916b690464e,5,,-0.3055138882249594
5d3a164339e07905,2,,-0.26037297589937225
5d3a164339e07905,3,,-0.5288060466138026
5d3a164339e07905,5,,-0.46228227168321606
5d3a164339e07905,6,,-0.3817763253445587
5d3a164339e07905,10,,-0.05693861562758684
5d3a164339e07905,11,,-0.6467858515679836
5d3a164339e07905,25,,-0.7866764135658741
5d9f344ca202681a,1,,-1.03551118572553
