audio,bloque_id,chars,subcaso,fecha,tipo,y2_sa,y4_nv,y10_rep,n_sa,n_nv,n_rep
huila,huila_c0108,1999.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.2083,0.25,14.0,1.0,1.0
huila,huila_c0109,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.0,0.0,9.0,0.0,0.0
huila,huila_c0110,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.1515,0.0,13.0,1.0,0.0
huila,huila_c0111,1998.0,Huila,2022-01-01,audiencia_reconocimiento,0.8292,0.3397,0.0,8.0,3.0,0.0
huila,huila_c0112,1999.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.0,0.0,11.0,0.0,0.0
huila,huila_c0113,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.4308,0.0,0.0,5.0,0.0,0.0
huila,huila_c0114,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.0,0.0,13.0,0.0,0.0
huila,huila_c0115,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.9058,0.0,0.0,8.0,0.0,0.0
huila,huila_c0116,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.8636,0.0,0.0,7.0,0.0,0.0
huila,huila_c0117,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.8708,0.0,0.0,9.0,0.0,0.0
huila,huila_c0118,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.7691,0.0,0.0,7.0,0.0,0.0
huila,huila_c0119,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.72,0.2564,0.0,7.0,2.0,0.0
costa_caribe,costa_caribe_b0000,,,,,0.0,0.0,0.0,,,
costa_caribe,costa_caribe_b0001,,,,,0.0,0.0,0.0,,,
costa_caribe,costa_caribe_b0002,,,,,0.1238095238095238,0.303030303030303,0.0,,,
costa_caribe,costa_caribe_b0003,,,,,0.42,0.3214285714285714,0.0,,,
costa_caribe,costa_caribe_b0004,,,,,0.3124,0.1282051282051282,0.0,,,
costa_caribe,costa_caribe_b0005,,,,,0.4525,0.0617283950617283,0.0,,,
costa_caribe,costa_caribe_b0006,,,,,0.134375,0.0,0.0,,,
costa_caribe,costa_caribe_b0007,,,,,0.0565217391304347,0.1149425287356321,0.0,,,
costa_caribe,costa_caribe_b0008,,,,,1.0,0.4166666666666667,0.0,,,
costa_caribe,costa_caribe_b0009,,,,,1.0,0.5000000000000001,0.0,,,
costa_caribe,costa_caribe_b0010,,,,,1.0,0.1851851851851851,0.0,,,
costa_caribe,costa_caribe_b0011,,,,,1.0,0.7142857142857143,0.2857142857142857,,,
costa_caribe,costa_caribe_b0012,,,,,1.0,0.0,0.3522727272727272,,,
costa_caribe,costa_caribe_b0013,,,,,1.0,0.0,0.0,,,
costa_caribe,costa_caribe_b0014,,,,,1.0,0.7575757575757576,0.0,,,
costa_caribe,costa_caribe_b0015,,,,,1.0,0.5555555555555556,0.1666666666666666,,,
costa_caribe,costa_caribe_b0016,,,,,1.0,0.4166666666666667,0.0,,,
costa_caribe,costa_caribe_b0017,,,,,0.9227272727272728,0.7575757575757576,0.0,,,
costa_caribe,costa_caribe_b0018,,,,,1.0,0.5555555555555556,0.0,,,
costa_caribe,costa_caribe_b0019,,,,,1.0,0.0,0.0,,,
costa_caribe,costa_caribe_b0020,,,,,1.0,0.2333333333333333,0.3749999999999999,,,
costa_caribe,costa_caribe_b0021,,,,,1.0,0.1944444444444444,0.0,,,
costa_caribe,costa_caribe_b0022,,,,,1.0,0.0,0.234375,,,
costa_caribe,costa_caribe_b0023,,,,,0.631,0.0,0.25,,,
costa_caribe,costa_caribe_b0024,,,,,1.0,0.8333333333333334,0.0,,,
costa_caribe,costa_caribe_b0025,,,,,0.5909090909090909,0.0,0.0,,,
costa_caribe,costa_caribe_b0026,,,,,1.0,0.2638888888888889,0.0,,,
costa_caribe,costa_caribe_b0027,,,,,1.0,0.5555555555555556,0.0,,,
costa_caribe,costa_caribe_b0028,,,,,1.0,1.0,0.3125,,,
costa_caribe,costa_caribe_b0029,,,,,1.0,0.0,1.0,,,
costa_caribe,costa_caribe_b0030,,,,,1.0,0.0,0.3125,,,
costa_caribe,costa_caribe_b0031,,,,,1.0,0.6428571428571429,0.0,,,
costa_caribe,costa_caribe_b0032,,,,,1.0,0.5555555555555556,0.0,,,
costa_caribe,costa_caribe_b0033,,,,,0.955,0.2179487179487179,0.0,,,
costa_caribe,costa_caribe_b0034,,,,,1.0,0.3571428571428571,0.0,,,
costa_caribe,costa_caribe_b0035,,,,,1.0,0.0,0.2249999999999999,,,
costa_caribe,costa_caribe_b0036,,,,,1.0,0.9305555555555556,0.15625,,,
costa_caribe,costa_caribe_b0037,,,,,1.0,0.925925925925926,0.0,,,
costa_caribe,costa_caribe_b0038,,,,,1.0,0.1296296296296296,0.0,,,
costa_caribe,costa_caribe_b0039,,,,,1.0,0.3333333333333333,0.0,,,
costa_caribe,costa_caribe_b0040,,,,,1.0,0.1388888888888889,0.3541666666666667,,,
costa_caribe,costa_caribe_b0041,,,,,1.0,0.9500000000000002,0.0,,,
costa_caribe,costa_caribe_b0042,,,,,0.7,0.1111111111111111,0.1666666666666666,,,
costa_caribe,costa_caribe_b0043,,,,,0.6638888888888889,0.0,0.0,,,
costa_caribe,costa_caribe_b0044,,,,,0.8954545454545454,0.0,0.0,,,
costa_caribe,costa_caribe_b0045,,,,,1.0,0.6944444444444445,0.0,,,
costa_caribe,costa_caribe_b0046,,,,,1.0,1.0,0.0,,,
costa_caribe,costa_caribe_b0047,,,,,1.0,1.0,0.0,,,
costa_caribe,costa_caribe_b0048,,,,,1.0,0.0,0.0,,,
costa_caribe,costa_caribe_b0049,,,,,0.2473684210526316,0.0833333333333333,0.2249999999999999,,,
costa_caribe,costa_caribe_b0050,,,,,0.0944444444444444,0.1296296296296296,0.0,,,
costa_caribe,costa_caribe_b0051,,,,,1.0,1.0,1.0,,,
costa_caribe,costa_caribe_b0052,,,,,1.0,1.0,0.0,,,
costa_caribe,costa_caribe_b0053,,,,,0.9611111111111112,0.5555555555555556,0.7472222222222222,,,
costa_caribe,costa_caribe_b0054,,,,,1.0,0.6944444444444445,0.3749999999999999,,,
costa_caribe,costa_caribe_b0055,,,,,0.5041666666666667,0.2564102564102564,0.173076923076923,,,
costa_caribe,costa_caribe_b0056,,,,,0.3433333333333334,0.1111111111111111,0.0,,,
costa_caribe,costa_caribe_b0057,,,,,0.2764705882352941,0.2647058823529412,0.1323529411764706,,,
costa_caribe,costa_caribe_b0058,,,,,0.3973684210526316,0.2324561403508772,0.3157894736842105,,,
costa_caribe,costa_caribe_b0059,,,,,0.4653846153846154,0.0297619047619047,0.4821428571428571,,,
costa_caribe,costa_caribe_b0060,,,,,0.49,0.3333333333333333,0.3166666666666666,,,
costa_caribe,costa_caribe_b0061,,,,,0.0,0.0277777777777777,0.15,,,
costa_caribe,costa_caribe_b0062,,,,,0.0,0.2678571428571429,0.3392857142857142,,,
costa_caribe,costa_caribe_b0063,,,,,0.8733333333333333,0.0777777777777777,0.15,,,
costa_caribe,costa_caribe_b0064,,,,,0.5571428571428572,0.523809523809524,0.0,,,
costa_caribe,costa_caribe_b0065,,,,,0.3431818181818182,0.1666666666666666,0.0,,,
costa_caribe,costa_caribe_b0066,,,,,1.0,1.0,0.0,,,
costa_caribe,costa_caribe_b0067,,,,,1.0,0.7064814814814815,0.0,,,
costa_caribe,costa_caribe_b0068,,,,,1.0,0.7777777777777778,0.0,,,
costa_caribe,costa_caribe_b0069,,,,,1.0,0.5961538461538461,0.0,,,
costa_caribe,costa_caribe_b0070,,,,,0.675,0.2083333333333333,0.0,,,
costa_caribe,costa_caribe_b0071,,,,,0.33,0.25,0.0,,,
costa_caribe,costa_caribe_b0072,,,,,0.3294117647058823,0.2982456140350877,0.0,,,
costa_caribe,costa_caribe_b0073,,,,,1.0,0.0,0.0,,,
costa_caribe,costa_caribe_b0074,,,,,1.0,0.0,0.0,,,
costa_caribe,costa_caribe_b0075,,,,,1.0,0.8333333333333334,0.0,,,
costa_caribe,costa_caribe_b0076,,,,,0.6933333333333334,0.392156862745098,0.3970588235294118,,,
costa_caribe,costa_caribe_b0077,,,,,0.6066666666666667,0.3333333333333333,0.0,,,
costa_caribe,costa_caribe_b0078,,,,,0.4717647058823529,0.2941176470588235,0.1470588235294117,,,
costa_caribe,costa_caribe_b0079,,,,,1.0,0.2843137254901961,0.0,,,
costa_caribe,costa_caribe_b0080,,,,,0.2254166666666666,0.1180555555555555,0.309375,,,
costa_caribe,costa_caribe_b0081,,,,,1.0,0.2833333333333333,0.2249999999999999,,,
costa_caribe,costa_caribe_b0082,,,,,1.0,0.0,0.8749999999999999,,,
costa_caribe,costa_caribe_b0083,,,,,1.0,0.3,0.0,,,
costa_caribe,costa_caribe_b0084,,,,,1.0,0.3703703703703703,0.7500000000000001,,,
costa_caribe,costa_caribe_b0085,,,,,1.0,0.1666666666666666,0.0,,,
costa_caribe,costa_caribe_b0086,,,,,1.0,1.0,0.4499999999999999,,,
costa_caribe,costa_caribe_b0087,,,,,1.0,1.0,0.0,,,
costa_caribe,costa_caribe_b0088,,,,,1.0,0.0757575757575757,0.0,,,
costa_caribe,costa_caribe_b0089,,,,,1.0,0.4166666666666667,0.0,,,
costa_caribe,costa_caribe_b0090,,,,,0.52,0.0,0.0,,,
costa_caribe,costa_caribe_b0091,,,,,1.0,0.4047619047619047,0.3571428571428571,,,
costa_caribe,costa_caribe_b0092,,,,,1.0,0.5256410256410257,0.0,,,
costa_caribe,costa_caribe_b0093,,,,,1.0,0.5,0.0,,,
costa_caribe,costa_caribe_b0094,,,,,1.0,0.5128205128205129,0.0,,,
costa_caribe,costa_caribe_b0095,,,,,1.0,0.8333333333333334,0.0,,,
costa_caribe,costa_caribe_b0096,,,,,1.0,0.1282051282051282,0.0,,,
costa_caribe,costa_caribe_b0097,,,,,0.6666666666666666,0.0,0.0,,,
costa_caribe,costa_caribe_b0098,,,,,0.7166666666666667,0.0,0.0,,,
costa_caribe,costa_caribe_b0099,,,,,1.0,0.5555555555555556,0.0,,,
costa_caribe,costa_caribe_b0100,,,,,0.1954545454545454,0.0694444444444444,0.103125,,,
costa_caribe,costa_caribe_b0101,,,,,0.5269230769230769,0.0,0.0,,,
costa_caribe,costa_caribe_b0102,,,,,0.6166666666666667,0.0,0.0,,,
costa_caribe,costa_caribe_b0103,,,,,0.23,0.1111111111111111,0.15,,,
costa_caribe,costa_caribe_b0104,,,,,0.25,0.2777777777777778,0.0,,,
costa_caribe,costa_caribe_b0105,,,,,0.5375,0.0,0.0,,,
costa_caribe,costa_caribe_b0106,,,,,0.7769230769230769,0.2564102564102564,0.0,,,
costa_caribe,costa_caribe_b0107,,,,,1.0,0.0,0.3863636363636364,,,
costa_caribe,costa_caribe_b0108,,,,,1.0,0.2777777777777778,0.1874999999999999,,,
costa_caribe,costa_caribe_b0109,,,,,0.5684210526315789,0.0,0.0,,,
costa_caribe,costa_caribe_b0110,,,,,0.96875,1.0,0.0,,,
costa_caribe,costa_caribe_b0111,,,,,1.0,1.0,0.0,,,
costa_caribe,costa_caribe_b0112,,,,,0.7454545454545454,0.6944444444444445,0.0,,,
costa_caribe,costa_caribe_b0113,,,,,1.0,1.0,0.0,,,
costa_caribe,costa_caribe_b0114,,,,,1.0,1.0,0.0,,,
costa_caribe,costa_caribe_b0115,,,,,1.0,1.0,1.0,,,
costa_caribe,costa_caribe_b0116,,,,,1.0,1.0,1.0,,,
costa_caribe,costa_caribe_b0117,,,,,1.0,1.0,0.0,,,
costa_caribe,costa_caribe_b0118,,,,,1.0,0.2916666666666667,0.0,,,
costa_caribe,costa_caribe_b0119,,,,,1.0,0.8333333333333334,0.0,,,
costa_caribe,costa_caribe_b0120,,,,,1.0,0.7708333333333334,0.28125,,,
costa_caribe,costa_caribe_b0121,,,,,0.8666666666666667,0.5555555555555556,0.3333333333333333,,,
costa_caribe,costa_caribe_b0122,,,,,1.0,1.0,0.0,,,
costa_caribe,costa_caribe_b0123,,,,,1.0,0.8333333333333334,0.0,,,
costa_caribe,costa_caribe_b0124,,,,,0.65,0.0,0.0,,,
costa_caribe,costa_caribe_b0125,,,,,1.0,0.8,1.0,,,
costa_caribe,costa_caribe_b0126,,,,,0.2043478260869565,0.0694444444444444,0.0,,,
costa_caribe,costa_caribe_b0127,,,,,0.3727272727272727,0.0,0.2152173913043478,,,
costa_caribe,costa_caribe_b0128,,,,,0.6153846153846154,0.0777777777777777,0.29,,,
