corpus_type,doc_id,bloque_id,chars,y11_quotes,y12_judgment,y13_evidential,y11_n_dq,y12_n_alta,y12_n_baja,y13_n_inst,y13_n_vic,y11_oral_score,y11_n_voz_vic,y11_n_voz_mil,y11_oral_v2,y11_prop_mafapo,y11_n_mafapo,y11_n_militar
A,1cdfc83e3657c142,1cdfc83e3657c142_b002,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,1cdfc83e3657c142,1cdfc83e3657c142_b003,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,1cdfc83e3657c142,1cdfc83e3657c142_b004,2000,0.0,0.5,0.5,0,3,3,0,0,,,,,,,
A,1cdfc83e3657c142,1cdfc83e3657c142_b005,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,1cdfc83e3657c142,1cdfc83e3657c142_b006,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,1cdfc83e3657c142,1cdfc83e3657c142_b007,1601,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,1d59753be972090b,1d59753be972090b_b000,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,1d59753be972090b,1d59753be972090b_b001,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,1d59753be972090b,1d59753be972090b_b002,2000,0.0,0.0,0.5,0,2,0,0,0,,,,,,,
A,1d59753be972090b,1d59753be972090b_b003,2000,0.0,0.0,0.5,0,3,0,0,0,,,,,,,
A,1d59753be972090b,1d59753be972090b_b004,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,1d59753be972090b,1d59753be972090b_b005,2000,0.0,1.0,1.0,0,0,1,1,0,,,,,,,
A,1d59753be972090b,1d59753be972090b_b006,2000,0.0,0.0,0.5,0,2,0,0,0,,,,,,,
A,1d59753be972090b,1d59753be972090b_b007,595,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,1d827284136d2487,1d827284136d2487_b000,2000,0.0,0.25,0.5,0,3,1,0,0,,,,,,,
A,1d827284136d2487,1d827284136d2487_b001,2000,0.0,0.0,0.5,0,3,0,0,0,,,,,,,
A,1d827284136d2487,1d827284136d2487_b002,2000,0.0,1.0,0.5,0,0,0,0,0,,,,,,,
A,1d827284136d2487,1d827284136d2487_b003,2000,0.0,0.0,0.5,0,3,0,0,0,,,,,,,
A,1d827284136d2487,1d827284136d2487_b004,2000,0.0,0.3333,0.5,0,2,1,0,0,,,,,,,
A,1d827284136d2487,1d827284136d2487_b005,2000,0.0,0.0,0.5,0,4,0,0,0,,,,,,,
A,1d827284136d2487,1d827284136d2487_b006,2000,0.0,0.5,0.5,0,1,1,0,0,,,,,,,
A,1d827284136d2487,1d827284136d2487_b007,2000,0.0,1.0,0.5,0,0,1,0,0,,,,,,,
A,1d827284136d2487,1d827284136d2487_b008,2000,0.0,0.5,0.5,0,1,1,0,0,,,,,,,
A,1d827284136d2487,1d827284136d2487_b009,2000,0.0,0.5,0.5,0,1,1,0,0,,,,,,,
A,1d827284136d2487,1d827284136d2487_b010,2000,0.0,0.0,0.5,0,2,0,0,0,,,,,,,
A,1d827284136d2487,1d827284136d2487_b011,2000,0.0,0.625,1.0,0,3,1,1,0,,,,,,,
A,1d827284136d2487,1d827284136d2487_b012,2000,0.0,0.75,0.5,0,1,1,0,0,,,,,,,
A,1d827284136d2487,1d827284136d2487_b013,2000,0.0,1.0,0.5,0,0,0,0,0,,,,,,,
A,1d827284136d2487,1d827284136d2487_b014,2000,0.0,0.6667,0.5,0,1,0,0,0,,,,,,,
A,1d827284136d2487,1d827284136d2487_b015,2000,0.0,0.0,1.0,0,2,0,1,0,,,,,,,
A,1d827284136d2487,1d827284136d2487_b016,2000,0.0,0.6,0.5,0,2,1,0,0,,,,,,,
A,1d827284136d2487,1d827284136d2487_b017,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,1d827284136d2487,1d827284136d2487_b018,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,1d827284136d2487,1d827284136d2487_b019,2000,0.0,0.4,0.5,0,3,0,0,0,,,,,,,
A,1e6c5f6e8510143d,1e6c5f6e8510143d_b000,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,1e6c5f6e8510143d,1e6c5f6e8510143d_b001,2000,0.0,0.0,1.0,0,1,0,2,0,,,,,,,
A,1e6c5f6e8510143d,1e6c5f6e8510143d_b002,2000,0.0,0.0,1.0,0,2,0,1,0,,,,,,,
A,1e6c5f6e8510143d,1e6c5f6e8510143d_b003,2000,0.0,0.6667,1.0,0,1,0,1,0,,,,,,,
A,1e6c5f6e8510143d,1e6c5f6e8510143d_b004,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,1e6c5f6e8510143d,1e6c5f6e8510143d_b005,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,1e6c5f6e8510143d,1e6c5f6e8510143d_b006,2000,0.0,0.3333,0.5,0,2,1,0,0,,,,,,,
A,1e6c5f6e8510143d,1e6c5f6e8510143d_b007,2000,0.0,0.3333,1.0,0,4,2,3,0,,,,,,,
A,1e6c5f6e8510143d,1e6c5f6e8510143d_b008,2000,0.0,0.5,1.0,0,2,2,1,0,,,,,,,
A,1e6c5f6e8510143d,1e6c5f6e8510143d_b009,2000,0.0,0.0,1.0,0,5,0,1,0,,,,,,,
A,1e6c5f6e8510143d,1e6c5f6e8510143d_b010,2000,0.0,0.0,1.0,0,1,0,3,0,,,,,,,
A,1e6c5f6e8510143d,1e6c5f6e8510143d_b011,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,1e6c5f6e8510143d,1e6c5f6e8510143d_b012,2000,0.0,0.0,1.0,0,1,0,1,0,,,,,,,
A,1e6c5f6e8510143d,1e6c5f6e8510143d_b013,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,1e6c5f6e8510143d,1e6c5f6e8510143d_b014,2000,0.0,0.5,0.5,0,1,1,0,0,,,,,,,
A,1e6c5f6e8510143d,1e6c5f6e8510143d_b015,2000,0.0,1.0,0.5,0,0,0,0,0,,,,,,,
A,1e6c5f6e8510143d,1e6c5f6e8510143d_b016,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,1e6c5f6e8510143d,1e6c5f6e8510143d_b017,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,1e6c5f6e8510143d,1e6c5f6e8510143d_b018,2000,0.0,0.5,0.5,0,1,1,0,0,,,,,,,
A,1e6c5f6e8510143d,1e6c5f6e8510143d_b019,2000,0.0,0.8,0.5,0,1,0,0,0,,,,,,,
A,2132a193e2be7574,2132a193e2be7574_b000,2000,0.0,1.0,0.5,0,0,1,0,0,,,,,,,
A,2132a193e2be7574,2132a193e2be7574_b001,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,2132a193e2be7574,2132a193e2be7574_b002,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,2132a193e2be7574,2132a193e2be7574_b003,2000,0.0,0.0,0.5,0,2,0,0,0,,,,,,,
A,2132a193e2be7574,2132a193e2be7574_b004,2000,0.0,0.0,0.5,0,4,0,0,0,,,,,,,
A,2132a193e2be7574,2132a193e2be7574_b005,2000,1.0,0.0,0.5,1,1,0,0,0,,,,,,,
A,2132a193e2be7574,2132a193e2be7574_b006,1479,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,21649e686b573d76,21649e686b573d76_b000,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,21649e686b573d76,21649e686b573d76_b001,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,21649e686b573d76,21649e686b573d76_b002,2000,0.0,0.0,0.5,0,2,0,0,0,,,,,,,
A,21649e686b573d76,21649e686b573d76_b003,2000,1.0,0.0,0.5,4,2,0,0,0,,,,,,,
A,21649e686b573d76,21649e686b573d76_b004,2000,1.0,0.0,0.5,4,2,0,0,0,,,,,,,
A,21649e686b573d76,21649e686b573d76_b005,2000,1.0,0.6667,0.5,4,1,2,0,0,,,,,,,
A,21649e686b573d76,21649e686b573d76_b006,2000,1.0,0.0,0.5,6,0,0,0,0,,,,,,,
A,21649e686b573d76,21649e686b573d76_b007,2000,0.0,0.25,1.0,0,3,1,1,0,,,,,,,
A,21649e686b573d76,21649e686b573d76_b008,2000,0.0,0.0,0.5,0,2,0,0,0,,,,,,,
A,21649e686b573d76,21649e686b573d76_b009,2000,0.0,0.0,0.5,0,2,0,0,0,,,,,,,
A,21649e686b573d76,21649e686b573d76_b010,2000,1.0,1.0,0.5,1,0,1,0,0,,,,,,,
A,21649e686b573d76,21649e686b573d76_b011,2000,0.0,0.25,0.5,0,3,1,0,0,,,,,,,
A,21649e686b573d76,21649e686b573d76_b012,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,21649e686b573d76,21649e686b573d76_b013,2000,1.0,0.3333,0.5,2,2,1,0,0,,,,,,,
A,21649e686b573d76,21649e686b573d76_b014,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,21649e686b573d76,21649e686b573d76_b015,2000,1.0,0.3333,0.5,1,2,1,0,0,,,,,,,
A,21649e686b573d76,21649e686b573d76_b016,2000,0.0,0.0,0.5,0,2,0,0,0,,,,,,,
A,21649e686b573d76,21649e686b573d76_b017,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,21649e686b573d76,21649e686b573d76_b018,2000,0.0,0.0,0.5,0,2,0,0,0,,,,,,,
A,21649e686b573d76,21649e686b573d76_b019,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2226d308a75bcc78,2226d308a75bcc78_b000,2000,0.0,0.0,1.0,0,1,0,1,0,,,,,,,
A,2226d308a75bcc78,2226d308a75bcc78_b001,2000,0.0,0.1667,1.0,0,5,1,1,0,,,,,,,
A,2226d308a75bcc78,2226d308a75bcc78_b002,2000,0.0,0.6,0.5,0,2,1,0,0,,,,,,,
A,2226d308a75bcc78,2226d308a75bcc78_b003,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2226d308a75bcc78,2226d308a75bcc78_b004,2000,0.0,0.0,1.0,0,3,0,1,0,,,,,,,
A,2226d308a75bcc78,2226d308a75bcc78_b005,2000,0.0,0.0,1.0,0,2,0,2,0,,,,,,,
A,2226d308a75bcc78,2226d308a75bcc78_b006,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,2226d308a75bcc78,2226d308a75bcc78_b007,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2226d308a75bcc78,2226d308a75bcc78_b008,2000,0.0,0.0,1.0,0,2,0,1,0,,,,,,,
A,2226d308a75bcc78,2226d308a75bcc78_b009,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2226d308a75bcc78,2226d308a75bcc78_b010,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2226d308a75bcc78,2226d308a75bcc78_b011,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2226d308a75bcc78,2226d308a75bcc78_b012,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2226d308a75bcc78,2226d308a75bcc78_b013,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,2226d308a75bcc78,2226d308a75bcc78_b014,2000,0.0,0.5,1.0,0,4,2,1,0,,,,,,,
A,2226d308a75bcc78,2226d308a75bcc78_b015,2000,0.0,0.0833,1.0,0,11,1,5,0,,,,,,,
A,2226d308a75bcc78,2226d308a75bcc78_b016,2000,0.0,0.0,1.0,0,8,0,1,0,,,,,,,
A,2226d308a75bcc78,2226d308a75bcc78_b017,2000,0.0,0.375,1.0,0,5,1,2,0,,,,,,,
A,2226d308a75bcc78,2226d308a75bcc78_b018,2000,0.0,0.25,1.0,0,3,1,1,0,,,,,,,
A,2226d308a75bcc78,2226d308a75bcc78_b019,2000,0.0,0.375,1.0,0,5,1,1,0,,,,,,,
A,23bbdee45fd67bf8,23bbdee45fd67bf8_b000,2000,1.0,0.0,0.5,5,1,0,0,0,,,,,,,
A,23bbdee45fd67bf8,23bbdee45fd67bf8_b001,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,23bbdee45fd67bf8,23bbdee45fd67bf8_b002,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,23bbdee45fd67bf8,23bbdee45fd67bf8_b003,2000,1.0,1.0,0.5,1,0,1,0,0,,,,,,,
A,23bbdee45fd67bf8,23bbdee45fd67bf8_b004,2000,1.0,0.125,1.0,2,7,1,6,0,,,,,,,
A,23bbdee45fd67bf8,23bbdee45fd67bf8_b005,2000,1.0,0.25,1.0,2,3,1,1,0,,,,,,,
A,23bbdee45fd67bf8,23bbdee45fd67bf8_b006,2000,1.0,0.6667,0.5,2,1,0,0,0,,,,,,,
A,23bbdee45fd67bf8,23bbdee45fd67bf8_b007,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,23bbdee45fd67bf8,23bbdee45fd67bf8_b008,2000,0.0,0.4,0.5,0,3,2,0,0,,,,,,,
A,23bbdee45fd67bf8,23bbdee45fd67bf8_b009,2000,0.0,0.5,0.5,0,1,1,0,0,,,,,,,
A,23bbdee45fd67bf8,23bbdee45fd67bf8_b010,2000,1.0,0.0,0.5,1,1,0,0,0,,,,,,,
A,23bbdee45fd67bf8,23bbdee45fd67bf8_b011,2000,1.0,0.0,0.5,1,3,0,0,0,,,,,,,
A,23bbdee45fd67bf8,23bbdee45fd67bf8_b012,2000,0.0,0.2857,0.5,0,5,2,0,0,,,,,,,
A,23bbdee45fd67bf8,23bbdee45fd67bf8_b013,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
A,23bbdee45fd67bf8,23bbdee45fd67bf8_b014,2000,1.0,0.0,0.5,2,0,0,0,0,,,,,,,
A,23bbdee45fd67bf8,23bbdee45fd67bf8_b015,2000,1.0,0.5,0.5,1,1,1,0,0,,,,,,,
A,23bbdee45fd67bf8,23bbdee45fd67bf8_b016,1721,0.0,0.0,0.5,0,2,0,0,0,,,,,,,
A,254d6cd440921364,254d6cd440921364_b000,2000,0.0,1.0,1.0,0,0,0,1,0,,,,,,,
A,254d6cd440921364,254d6cd440921364_b001,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,254d6cd440921364,254d6cd440921364_b002,2000,0.0,0.3333,0.5,0,2,1,0,0,,,,,,,
A,254d6cd440921364,254d6cd440921364_b003,2000,0.0,0.0,0.5,0,6,0,0,0,,,,,,,
A,254d6cd440921364,254d6cd440921364_b004,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,254d6cd440921364,254d6cd440921364_b005,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,254d6cd440921364,254d6cd440921364_b006,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,254d6cd440921364,254d6cd440921364_b007,2000,0.0,0.5,0.5,0,1,1,0,0,,,,,,,
A,254d6cd440921364,254d6cd440921364_b008,977,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2556aa061d8aded9,2556aa061d8aded9_b000,2000,0.0,0.8,0.5,0,1,0,0,0,,,,,,,
A,2556aa061d8aded9,2556aa061d8aded9_b001,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,2556aa061d8aded9,2556aa061d8aded9_b002,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2556aa061d8aded9,2556aa061d8aded9_b003,2000,0.0,0.0,0.5,0,2,0,0,0,,,,,,,
A,2556aa061d8aded9,2556aa061d8aded9_b004,2000,0.0,0.5,0.5,0,1,1,0,0,,,,,,,
A,2556aa061d8aded9,2556aa061d8aded9_b005,2000,0.0,1.0,0.5,0,0,1,0,0,,,,,,,
A,2556aa061d8aded9,2556aa061d8aded9_b006,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2556aa061d8aded9,2556aa061d8aded9_b007,2000,0.0,1.0,0.5,0,0,0,0,0,,,,,,,
A,2556aa061d8aded9,2556aa061d8aded9_b008,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2556aa061d8aded9,2556aa061d8aded9_b009,2000,0.0,0.3333,0.5,0,2,1,0,0,,,,,,,
A,2556aa061d8aded9,2556aa061d8aded9_b010,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2556aa061d8aded9,2556aa061d8aded9_b011,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2556aa061d8aded9,2556aa061d8aded9_b012,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2556aa061d8aded9,2556aa061d8aded9_b013,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2556aa061d8aded9,2556aa061d8aded9_b014,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2556aa061d8aded9,2556aa061d8aded9_b015,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2556aa061d8aded9,2556aa061d8aded9_b016,2000,0.0,0.5,0.5,0,2,2,0,0,,,,,,,
A,2556aa061d8aded9,2556aa061d8aded9_b017,2000,0.0,0.0,1.0,0,2,0,1,0,,,,,,,
A,2556aa061d8aded9,2556aa061d8aded9_b018,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2556aa061d8aded9,2556aa061d8aded9_b019,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,26dfc2f5529297e2,26dfc2f5529297e2_b000,2000,0.0,0.3333,1.0,0,2,1,1,0,,,,,,,
A,26dfc2f5529297e2,26dfc2f5529297e2_b001,2000,0.0,0.375,1.0,0,5,1,1,0,,,,,,,
A,26dfc2f5529297e2,26dfc2f5529297e2_b002,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,26dfc2f5529297e2,26dfc2f5529297e2_b003,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,26dfc2f5529297e2,26dfc2f5529297e2_b004,2000,0.0,0.0,1.0,0,1,0,1,0,,,,,,,
A,26dfc2f5529297e2,26dfc2f5529297e2_b005,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,26dfc2f5529297e2,26dfc2f5529297e2_b006,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,26dfc2f5529297e2,26dfc2f5529297e2_b007,2000,0.0,0.5,1.0,0,3,3,2,0,,,,,,,
A,26dfc2f5529297e2,26dfc2f5529297e2_b008,2000,0.0,0.3333,1.0,0,2,1,2,0,,,,,,,
A,26dfc2f5529297e2,26dfc2f5529297e2_b009,2000,0.0,0.75,1.0,0,1,1,1,0,,,,,,,
A,26dfc2f5529297e2,26dfc2f5529297e2_b010,2000,0.0,1.0,1.0,0,0,1,1,0,,,,,,,
A,26dfc2f5529297e2,26dfc2f5529297e2_b011,2000,0.0,1.0,0.5,0,0,2,0,0,,,,,,,
A,26dfc2f5529297e2,26dfc2f5529297e2_b012,2000,0.0,0.8,0.5,0,1,0,0,0,,,,,,,
A,26dfc2f5529297e2,26dfc2f5529297e2_b013,2000,0.0,0.0,1.0,0,2,0,1,0,,,,,,,
A,26dfc2f5529297e2,26dfc2f5529297e2_b014,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,26dfc2f5529297e2,26dfc2f5529297e2_b015,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,26dfc2f5529297e2,26dfc2f5529297e2_b016,2000,0.0,0.0,1.0,0,0,0,1,0,,,,,,,
A,26dfc2f5529297e2,26dfc2f5529297e2_b017,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,26dfc2f5529297e2,26dfc2f5529297e2_b018,2000,1.0,0.6667,0.5,1,1,0,0,0,,,,,,,
A,26dfc2f5529297e2,26dfc2f5529297e2_b019,2000,0.0,0.6667,0.5,0,1,0,0,0,,,,,,,
A,274d29962451441c,274d29962451441c_b000,2000,0.0,0.6667,0.5,0,1,0,0,0,,,,,,,
A,274d29962451441c,274d29962451441c_b001,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,274d29962451441c,274d29962451441c_b002,2000,0.0,0.0,1.0,0,2,0,1,0,,,,,,,
A,274d29962451441c,274d29962451441c_b003,2000,0.0,0.0,0.5,0,2,0,0,0,,,,,,,
A,274d29962451441c,274d29962451441c_b004,2000,0.0,0.0,0.5,0,5,0,0,0,,,,,,,
A,274d29962451441c,274d29962451441c_b005,2000,0.0,0.0,0.5,0,2,0,0,0,,,,,,,
A,274d29962451441c,274d29962451441c_b006,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,274d29962451441c,274d29962451441c_b007,1927,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,27ced80839f5d060,27ced80839f5d060_b000,2000,0.0,0.6667,0.5,0,1,0,0,0,,,,,,,
A,27ced80839f5d060,27ced80839f5d060_b001,2000,0.0,1.0,0.5,0,0,1,0,0,,,,,,,
A,27ced80839f5d060,27ced80839f5d060_b002,2000,0.0,0.3333,0.5,0,2,1,0,0,,,,,,,
A,27ced80839f5d060,27ced80839f5d060_b003,2000,0.0,0.5,0.5,0,2,2,0,0,,,,,,,
A,27ced80839f5d060,27ced80839f5d060_b004,2000,0.0,1.0,0.5,0,0,0,0,0,,,,,,,
A,27ced80839f5d060,27ced80839f5d060_b005,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,27ced80839f5d060,27ced80839f5d060_b006,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,27ced80839f5d060,27ced80839f5d060_b007,2000,0.0,0.0,1.0,0,3,0,1,0,,,,,,,
A,27ced80839f5d060,27ced80839f5d060_b008,2000,0.0,0.6,1.0,0,2,1,1,0,,,,,,,
A,27ced80839f5d060,27ced80839f5d060_b009,2000,0.0,0.8333,0.5,0,1,3,0,0,,,,,,,
A,27ced80839f5d060,27ced80839f5d060_b010,2000,0.0,0.75,0.5,0,1,1,0,0,,,,,,,
A,27ced80839f5d060,27ced80839f5d060_b011,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,27ced80839f5d060,27ced80839f5d060_b012,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,27ced80839f5d060,27ced80839f5d060_b013,2000,0.0,0.0,0.5,0,2,0,0,0,,,,,,,
A,27ced80839f5d060,27ced80839f5d060_b014,2000,0.0,0.3333,0.5,0,2,1,0,0,,,,,,,
A,27ced80839f5d060,27ced80839f5d060_b015,2000,0.0,0.2,0.5,0,4,1,0,0,,,,,,,
A,27ced80839f5d060,27ced80839f5d060_b016,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,27ced80839f5d060,27ced80839f5d060_b017,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,27ced80839f5d060,27ced80839f5d060_b018,2000,0.0,0.6667,0.5,0,1,0,0,0,,,,,,,
A,27ced80839f5d060,27ced80839f5d060_b019,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,27d9721f69fcc9c5,27d9721f69fcc9c5_b000,2000,1.0,0.0,0.5,2,0,0,0,0,,,,,,,
A,27d9721f69fcc9c5,27d9721f69fcc9c5_b001,2000,1.0,0.0,0.5,1,1,0,0,0,,,,,,,
A,27d9721f69fcc9c5,27d9721f69fcc9c5_b002,2000,1.0,0.8,0.5,5,1,0,0,0,,,,,,,
A,27d9721f69fcc9c5,27d9721f69fcc9c5_b003,2000,1.0,1.0,0.5,4,0,0,0,0,,,,,,,
A,27d9721f69fcc9c5,27d9721f69fcc9c5_b004,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
A,27d9721f69fcc9c5,27d9721f69fcc9c5_b005,2000,0.0,1.0,0.5,0,0,0,0,0,,,,,,,
A,27d9721f69fcc9c5,27d9721f69fcc9c5_b006,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
A,27d9721f69fcc9c5,27d9721f69fcc9c5_b007,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,27d9721f69fcc9c5,27d9721f69fcc9c5_b008,2000,0.0,0.5,0.5,0,1,1,0,0,,,,,,,
A,27d9721f69fcc9c5,27d9721f69fcc9c5_b009,2000,1.0,1.0,0.5,3,0,1,0,0,,,,,,,
A,27d9721f69fcc9c5,27d9721f69fcc9c5_b010,2000,0.0,0.5,1.0,0,3,3,1,0,,,,,,,
A,27d9721f69fcc9c5,27d9721f69fcc9c5_b011,2000,1.0,1.0,0.5,3,0,1,0,0,,,,,,,
A,27d9721f69fcc9c5,27d9721f69fcc9c5_b012,2000,1.0,0.0,1.0,2,1,0,1,0,,,,,,,
A,27d9721f69fcc9c5,27d9721f69fcc9c5_b013,2000,0.0,0.8,0.5,0,1,2,0,0,,,,,,,
A,27d9721f69fcc9c5,27d9721f69fcc9c5_b014,2000,0.0,0.75,1.0,0,1,3,1,0,,,,,,,
A,27d9721f69fcc9c5,27d9721f69fcc9c5_b015,2000,0.0,0.6667,0.5,0,1,2,0,0,,,,,,,
A,27d9721f69fcc9c5,27d9721f69fcc9c5_b016,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
A,27d9721f69fcc9c5,27d9721f69fcc9c5_b017,2000,1.0,0.2,0.5,2,4,1,0,0,,,,,,,
A,27d9721f69fcc9c5,27d9721f69fcc9c5_b018,2000,1.0,0.3333,0.5,3,2,1,0,0,,,,,,,
A,27d9721f69fcc9c5,27d9721f69fcc9c5_b019,2000,0.0,1.0,0.5,0,0,1,0,0,,,,,,,
A,2a3b67dd8318e81a,2a3b67dd8318e81a_b000,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2a3b67dd8318e81a,2a3b67dd8318e81a_b001,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2a3b67dd8318e81a,2a3b67dd8318e81a_b002,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2a3b67dd8318e81a,2a3b67dd8318e81a_b003,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
A,2a3b67dd8318e81a,2a3b67dd8318e81a_b004,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,2a3b67dd8318e81a,2a3b67dd8318e81a_b005,2000,0.0,1.0,0.5,0,0,1,0,0,,,,,,,
A,2a3b67dd8318e81a,2a3b67dd8318e81a_b006,2000,0.0,0.3333,0.5,0,2,1,0,0,,,,,,,
A,2a3b67dd8318e81a,2a3b67dd8318e81a_b007,2000,0.0,0.0,0.5,0,3,0,0,0,,,,,,,
A,2a3b67dd8318e81a,2a3b67dd8318e81a_b008,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
A,2a3b67dd8318e81a,2a3b67dd8318e81a_b009,2000,0.0,1.0,0.5,0,0,1,0,0,,,,,,,
A,2a3b67dd8318e81a,2a3b67dd8318e81a_b010,2000,0.0,0.0,1.0,0,1,0,1,0,,,,,,,
A,2a3b67dd8318e81a,2a3b67dd8318e81a_b011,2000,0.0,0.0,1.0,0,2,0,1,0,,,,,,,
A,2a3b67dd8318e81a,2a3b67dd8318e81a_b012,2000,1.0,0.0,0.5,2,2,0,0,0,,,,,,,
A,2a3b67dd8318e81a,2a3b67dd8318e81a_b013,2000,0.0,0.25,1.0,0,3,1,1,0,,,,,,,
A,2a3b67dd8318e81a,2a3b67dd8318e81a_b014,2000,0.0,1.0,0.5,0,0,1,0,0,,,,,,,
A,2a3b67dd8318e81a,2a3b67dd8318e81a_b015,2000,0.0,0.5,0.5,0,1,1,0,0,,,,,,,
A,2a3b67dd8318e81a,2a3b67dd8318e81a_b016,2000,0.0,0.0,0.5,0,2,0,0,0,,,,,,,
A,2a3b67dd8318e81a,2a3b67dd8318e81a_b017,2000,0.0,0.3333,0.5,0,2,1,0,0,,,,,,,
