audio,bloque_id,subcaso,y8_v5,y9_v5
catatumbo,catatumbo_b0036,Norte de Santander,0.11524394614064593,0.2440875768661499
catatumbo,catatumbo_b0037,Norte de Santander,0.17187560572836957,0.28981029987335205
catatumbo,catatumbo_b0038,Norte de Santander,0.16072418520777265,0.28290534019470215
catatumbo,catatumbo_b0039,Norte de Santander,0.16816387744794548,0.2729073166847229
catatumbo,catatumbo_b0040,Norte de Santander,0.168117002274616,0.283064067363739
catatumbo,catatumbo_b0041,Norte de Santander,0.12856825980396647,0.21376556158065796
catatumbo,catatumbo_b0042,Norte de Santander,0.19521528775705932,0.2802748680114746
catatumbo,catatumbo_b0043,Norte de Santander,0.17099635780892364,0.2781815528869629
catatumbo,catatumbo_b0044,Norte de Santander,0.16794389712309754,0.2873629331588745
catatumbo,catatumbo_b0045,Norte de Santander,0.14342972827976241,0.2234361171722412
catatumbo,catatumbo_b0046,Norte de Santander,0.1342381809128409,0.25306135416030884
catatumbo,catatumbo_b0047,Norte de Santander,0.124839890735153,0.22620701789855957
catatumbo,catatumbo_b0048,Norte de Santander,0.16530895032195825,0.2825344204902649
catatumbo,catatumbo_b0049,Norte de Santander,0.1258053252229342,0.2120787501335144
catatumbo,catatumbo_b0050,Norte de Santander,0.28486916168122967,0.3501483201980591
catatumbo,catatumbo_b0051,Norte de Santander,0.28486916168122967,0.3501483201980591
catatumbo,catatumbo_b0052,Norte de Santander,0.28486916168122967,0.3501483201980591
catatumbo,catatumbo_b0053,Norte de Santander,0.28486916168122967,0.3501483201980591
catatumbo,catatumbo_b0054,Norte de Santander,0.28486916168122967,0.3501483201980591
catatumbo,catatumbo_b0055,Norte de Santander,0.28486916168122967,0.3501483201980591
catatumbo,catatumbo_b0056,Norte de Santander,0.28486916168122967,0.3501483201980591
catatumbo,catatumbo_b0057,Norte de Santander,0.28486916168122967,0.3501483201980591
costa_caribe,costa_caribe_b0000,Costa Caribe,0.28486916168122967,0.3501483201980591
costa_caribe,costa_caribe_b0001,Costa Caribe,0.2733232208400507,0.34898126125335693
costa_caribe,costa_caribe_b0002,Costa Caribe,0.11976869576339022,0.24843335151672363
costa_caribe,costa_caribe_b0003,Costa Caribe,0.19849686761100727,0.29623740911483765
costa_caribe,costa_caribe_b0004,Costa Caribe,0.13883287408344758,0.25188952684402466
costa_caribe,costa_caribe_b0005,Costa Caribe,0.12848885054089998,0.2474069595336914
costa_caribe,costa_caribe_b0006,Costa Caribe,0.14598490998540548,0.2710649371147156
costa_caribe,costa_caribe_b0007,Costa Caribe,0.17803719215531966,0.26873600482940674
costa_caribe,costa_caribe_b0008,Costa Caribe,0.10550485013545818,0.22219735383987427
costa_caribe,costa_caribe_b0009,Costa Caribe,0.16506694909334318,0.28308653831481934
costa_caribe,costa_caribe_b0010,Costa Caribe,0.10909530495519881,0.19972831010818481
costa_caribe,costa_caribe_b0011,Costa Caribe,0.1974601653071546,0.25410354137420654
costa_caribe,costa_caribe_b0012,Costa Caribe,0.13724582698457966,0.19824522733688354
costa_caribe,costa_caribe_b0013,Costa Caribe,0.1557874858743551,0.2517778277397156
costa_caribe,costa_caribe_b0014,Costa Caribe,0.14877054110799448,0.2360360026359558
costa_caribe,costa_caribe_b0015,Costa Caribe,0.23422707484849392,0.30616796016693115
costa_caribe,costa_caribe_b0016,Costa Caribe,0.22348439041150048,0.2944781184196472
costa_caribe,costa_caribe_b0017,Costa Caribe,0.22345101032484982,0.273529589176178
costa_caribe,costa_caribe_b0018,Costa Caribe,0.16480427838343226,0.20892763137817383
costa_caribe,costa_caribe_b0019,Costa Caribe,0.15662652582483427,0.24598777294158936
costa_caribe,costa_caribe_b0020,Costa Caribe,0.1619298561315441,0.25250035524368286
costa_caribe,costa_caribe_b0021,Costa Caribe,0.156220731218078,0.23715054988861084
costa_caribe,costa_caribe_b0022,Costa Caribe,0.2048103263205312,0.3060467839241028
costa_caribe,costa_caribe_b0023,Costa Caribe,0.13573400409274627,0.27818864583969116
costa_caribe,costa_caribe_b0024,Costa Caribe,0.10228209724880144,0.22737151384353638
costa_caribe,costa_caribe_b0025,Costa Caribe,0.216775240387988,0.3135286569595337
costa_caribe,costa_caribe_b0026,Costa Caribe,0.16929363736703917,0.23234492540359497
costa_caribe,costa_caribe_b0027,Costa Caribe,0.14839354795092596,0.22462469339370728
costa_caribe,costa_caribe_b0028,Costa Caribe,0.14205988577288609,0.23625320196151733
costa_caribe,costa_caribe_b0029,Costa Caribe,0.17215652278894733,0.2673262357711792
costa_caribe,costa_caribe_b0030,Costa Caribe,0.17504603848271072,0.26700687408447266
costa_caribe,costa_caribe_b0031,Costa Caribe,0.2049372516570137,0.29306942224502563
costa_caribe,costa_caribe_b0032,Costa Caribe,0.14814871759585002,0.23847222328186035
costa_caribe,costa_caribe_b0033,Costa Caribe,0.17216694607371563,0.231673002243042
costa_caribe,costa_caribe_b0034,Costa Caribe,0.1343421047989709,0.2367904782295227
costa_caribe,costa_caribe_b0035,Costa Caribe,0.16464921873613025,0.2371196746826172
costa_caribe,costa_caribe_b0036,Costa Caribe,0.1298244981769996,0.21291297674179077
costa_caribe,costa_caribe_b0037,Costa Caribe,0.2014176809947823,0.25979477167129517
costa_caribe,costa_caribe_b0038,Costa Caribe,0.16830691573564682,0.262565016746521
costa_caribe,costa_caribe_b0039,Costa Caribe,0.11299247889788044,0.17392390966415405
costa_caribe,costa_caribe_b0040,Costa Caribe,0.12889458076578542,0.2126171588897705
costa_caribe,costa_caribe_b0041,Costa Caribe,0.1465296187335453,0.23878830671310425
costa_caribe,costa_caribe_b0042,Costa Caribe,0.23305246332500074,0.3050912022590637
costa_caribe,costa_caribe_b0043,Costa Caribe,0.10805996818091634,0.22974944114685059
costa_caribe,costa_caribe_b0044,Costa Caribe,0.18460037619577707,0.2974586486816406
costa_caribe,costa_caribe_b0045,Costa Caribe,0.19217978492211518,0.31185203790664673
costa_caribe,costa_caribe_b0046,Costa Caribe,0.18712470546736792,0.2861855626106262
costa_caribe,costa_caribe_b0047,Costa Caribe,0.1269187183581072,0.25345462560653687
costa_caribe,costa_caribe_b0048,Costa Caribe,0.15013689023488241,0.2672773003578186
costa_caribe,costa_caribe_b0049,Costa Caribe,0.1478301004748257,0.28330522775650024
costa_caribe,costa_caribe_b0050,Costa Caribe,0.15960233408254232,0.26430630683898926
costa_caribe,costa_caribe_b0051,Costa Caribe,0.13515737584620346,0.25081098079681396
costa_caribe,costa_caribe_b0052,Costa Caribe,0.13519973376136685,0.25209635496139526
costa_caribe,costa_caribe_b0053,Costa Caribe,0.22345348267646403,0.28768616914749146
costa_caribe,costa_caribe_b0054,Costa Caribe,0.15903434422671991,0.2562001347541809
costa_caribe,costa_caribe_b0055,Costa Caribe,0.16251386160948922,0.2665722966194153
costa_caribe,costa_caribe_b0056,Costa Caribe,0.1573695498501062,0.2677108645439148
costa_caribe,costa_caribe_b0057,Costa Caribe,0.13186407308774994,0.23678916692733765
costa_caribe,costa_caribe_b0058,Costa Caribe,0.14177874395302414,0.2578740119934082
costa_caribe,costa_caribe_b0059,Costa Caribe,0.16741855853112608,0.25875717401504517
costa_caribe,costa_caribe_b0060,Costa Caribe,0.19270902103589416,0.2933863401412964
costa_caribe,costa_caribe_b0061,Costa Caribe,0.13053939167839135,0.22487235069274902
costa_caribe,costa_caribe_b0062,Costa Caribe,0.10845438976651467,0.2180112600326538
costa_caribe,costa_caribe_b0063,Costa Caribe,0.16842343812127003,0.2383849024772644
costa_caribe,costa_caribe_b0064,Costa Caribe,0.1513899551911979,0.25955796241760254
costa_caribe,costa_caribe_b0065,Costa Caribe,0.1451109188702573,0.22363698482513428
costa_caribe,costa_caribe_b0066,Costa Caribe,0.17197984678284373,0.23308485746383667
costa_caribe,costa_caribe_b0067,Costa Caribe,0.18964001863971258,0.29254382848739624
costa_caribe,costa_caribe_b0068,Costa Caribe,0.14744770574154464,0.23152917623519897
costa_caribe,costa_caribe_b0069,Costa Caribe,0.19877442303964965,0.2581036686897278
costa_caribe,costa_caribe_b0070,Costa Caribe,0.13765012198308713,0.22615116834640503
costa_caribe,costa_caribe_b0071,Costa Caribe,0.14623960283867987,0.24633485078811646
costa_caribe,costa_caribe_b0072,Costa Caribe,0.15621540800983524,0.27231860160827637
costa_caribe,costa_caribe_b0073,Costa Caribe,0.14724075306080964,0.2644609808921814
costa_caribe,costa_caribe_b0074,Costa Caribe,0.14714902105463823,0.27291518449783325
costa_caribe,costa_caribe_b0075,Costa Caribe,0.14110575146356208,0.22959965467453003
costa_caribe,costa_caribe_b0076,Costa Caribe,0.15306010258305913,0.22804981470108032
costa_caribe,costa_caribe_b0077,Costa Caribe,0.16774070574694255,0.2362186312675476
costa_caribe,costa_caribe_b0078,Costa Caribe,0.13509171599485814,0.22765153646469116
costa_caribe,costa_caribe_b0079,Costa Caribe,0.1611722747143104,0.27337920665740967
costa_caribe,costa_caribe_b0080,Costa Caribe,0.18622770182809378,0.2867206931114197
costa_caribe,costa_caribe_b0081,Costa Caribe,0.13296811274586673,0.2662440538406372
costa_caribe,costa_caribe_b0082,Costa Caribe,0.20286209883129935,0.28477466106414795
costa_caribe,costa_caribe_b0083,Costa Caribe,0.19048127296545403,0.2658039331436157
costa_caribe,costa_caribe_b0084,Costa Caribe,0.1678087892331973,0.24066585302352905
costa_caribe,costa_caribe_b0085,Costa Caribe,0.2413671488582596,0.3039488196372986
costa_caribe,costa_caribe_b0086,Costa Caribe,0.11835964021237366,0.2190738320350647
costa_caribe,costa_caribe_b0087,Costa Caribe,0.13934453475874953,0.23728477954864502
costa_caribe,costa_caribe_b0088,Costa Caribe,0.18956335646342604,0.2734763026237488
costa_caribe,costa_caribe_b0089,Costa Caribe,0.15008884279053492,0.27083367109298706
costa_caribe,costa_caribe_b0090,Costa Caribe,0.14353226630376936,0.255071759223938
costa_caribe,costa_caribe_b0091,Costa Caribe,0.16571363267372097,0.27444368600845337
costa_caribe,costa_caribe_b0092,Costa Caribe,0.1399725933758238,0.24151504039764404
costa_caribe,costa_caribe_b0093,Costa Caribe,0.1931007170550808,0.2941657304763794
costa_caribe,costa_caribe_b0094,Costa Caribe,0.13112986075402278,0.252322256565094
costa_caribe,costa_caribe_b0095,Costa Caribe,0.20412882961626833,0.2922013998031616
costa_caribe,costa_caribe_b0096,Costa Caribe,0.19060215409963388,0.29683804512023926
costa_caribe,costa_caribe_b0097,Costa Caribe,0.17266327648635427,0.2819235324859619
costa_caribe,costa_caribe_b0098,Costa Caribe,0.17367597313998773,0.2948659658432007
costa_caribe,costa_caribe_b0099,Costa Caribe,0.15033107938537327,0.27193355560302734
costa_caribe,costa_caribe_b0100,Costa Caribe,0.12823251791271706,0.2697744369506836
costa_caribe,costa_caribe_b0101,Costa Caribe,0.16308086693084378,0.2651976943016052
costa_caribe,costa_caribe_b0102,Costa Caribe,0.1618595666028959,0.30329471826553345
costa_caribe,costa_caribe_b0103,Costa Caribe,0.15141140506875195,0.2818716764450073
costa_caribe,costa_caribe_b0104,Costa Caribe,0.15891193580858587,0.27071136236190796
costa_caribe,costa_caribe_b0105,Costa Caribe,0.1163607225739185,0.2605622410774231
costa_caribe,costa_caribe_b0106,Costa Caribe,0.1849973716086466,0.2901947498321533
costa_caribe,costa_caribe_b0107,Costa Caribe,0.14193092486194703,0.23981058597564697
costa_caribe,costa_caribe_b0108,Costa Caribe,0.19575059570918552,0.27586859464645386
costa_caribe,costa_caribe_b0109,Costa Caribe,0.21479089139330343,0.3138771653175354
costa_caribe,costa_caribe_b0110,Costa Caribe,0.1873228187646261,0.2828577160835266
costa_caribe,costa_caribe_b0111,Costa Caribe,0.2580737922983245,0.33508139848709106
costa_caribe,costa_caribe_b0112,Costa Caribe,0.18724003374919018,0.2931968569755554
costa_caribe,costa_caribe_b0113,Costa Caribe,0.1857667129809626,0.2839425802230835
costa_caribe,costa_caribe_b0114,Costa Caribe,0.1752796849609034,0.27576881647109985
costa_caribe,costa_caribe_b0115,Costa Caribe,0.17231850256384618,0.29333406686782837
costa_caribe,costa_caribe_b0116,Costa Caribe,0.13117498427573215,0.26207470893859863
costa_caribe,costa_caribe_b0117,Costa Caribe,0.16769463041766908,0.27761948108673096
costa_caribe,costa_caribe_b0118,Costa Caribe,0.13111040060650492,0.22750115394592285
costa_caribe,costa_caribe_b0119,Costa Caribe,0.17597205369292634,0.2687690854072571
costa_caribe,costa_caribe_b0120,Costa Caribe,0.1510905880909742,0.23576945066452026
costa_caribe,costa_caribe_b0121,Costa Caribe,0.1423213607316841,0.21971821784973145
costa_caribe,costa_caribe_b0122,Costa Caribe,0.16298399881776293,0.28478604555130005
costa_caribe,costa_caribe_b0123,Costa Caribe,0.14472566170629875,0.2683379054069519
costa_caribe,costa_caribe_b0124,Costa Caribe,0.19521418935644752,0.31746792793273926
costa_caribe,costa_caribe_b0125,Costa Caribe,0.173838517786845,0.30006664991378784
